student_id,grade,state_code,state_name,city_tier,subscription_type,gender,age_group,enrollment_cohort,is_jee_aspirant,is_neet_aspirant
STU000296,Grade 11,RJ,Rajasthan,Tier 2,Basic,Female,16-18,2023-08,False,False
STU000297,Grade 11,GJ,Gujarat,Tier 2,Basic,Male,16-18,2023-01,True,False
STU000298,Grade 10,MP,Madhya Pradesh,Tier 1,Free,Male,14-15,2023-08,False,False
STU000299,Grade 11,DL,Delhi,Tier 3,Free,Male,16-18,2023-03,False,False
STU000300,Grade 9,MH,Maharashtra,Tier 1,Free,Female,14-15,2023-07,False,False
STU000301,Grade 9,UP,Uttar Pradesh,Tier 2,Free,Female,14-15,2023-07,False,False
STU000302,Grade 12,BR,Bihar,Tier 1,Premium,Male,16-18,2023-08,True,False
STU000303,Grade 12,TN,Tamil Nadu,Tier 3,Premium,Female,16-18,2023-05,True,True
STU000304,Grade 12,KA,Karnataka,Tier 3,Free,Female,16-18,2023-10,False,False
STU000305,Grade 9,WB,West Bengal,Tier 2,Basic,Female,14-15,2023-12,False,False
STU000306,Grade 11,RJ,Rajasthan,Tier 1,Premium,Male,16-18,2023-01,True,False
STU000307,Grade 9,GJ,Gujarat,Tier 1,Free,Male,14-15,2023-05,False,False
STU000308,Grade 12,MP,Madhya Pradesh,Tier 2,Basic,Female,16-18,2023-07,True,True
STU000309,Grade 12,DL,Delhi,Tier 1,Premium,Male,16-18,2023-11,True,False
STU000310,Grade 10,MH,Maharashtra,Tier 3,Basic,Male,14-15,2023-11,False,False
STU000311,Grade 11,UP,Uttar Pradesh,Tier 1,Free,Male,16-18,2023-03,False,False
STU000312,Grade 9,BR,Bihar,Tier 3,Free,Other,14-15,2023-12,False,False
STU000313,Grade 12,TN,Tamil Nadu,Tier 2,Basic,Female,16-18,2023-10,True,True
STU000314,Grade 9,KA,Karnataka,Tier 1,Basic,Female,14-15,2023-11,False,False
STU000315,Grade 10,WB,West Bengal,Tier 2,Free,Female,14-15,2023-08,False,False
STU000316,Grade 12,RJ,Rajasthan,Tier 2,Free,Female,16-18,2023-05,False,False
STU000317,Grade 12,GJ,Gujarat,Tier 3,Free,Other,16-18,2023-05,False,False
STU000318,Grade 10,MP,Madhya Pradesh,Tier 1,Free,Other,14-15,2023-05,False,False
STU000319,Grade 9,DL,Delhi,Tier 3,Free,Female,14-15,2023-01,False,False
STU000320,Grade 11,MH,Maharashtra,Tier 1,Premium,Male,16-18,2023-03,True,False
STU000321,Grade 9,UP,Uttar Pradesh,Tier 3,Basic,Female,14-15,2023-01,False,False
STU000322,Grade 12,BR,Bihar,Tier 3,Basic,Male,16-18,2023-04,False,False
STU000323,Grade 10,TN,Tamil Nadu,Tier 3,Premium,Female,14-15,2023-08,False,False
STU000324,Grade 12,KA,Karnataka,Tier 2,Free,Female,16-18,2023-10,True,True
STU000325,Grade 9,WB,West Bengal,Tier 3,Basic,Female,14-15,2023-03,False,False
STU000326,Grade 12,RJ,Rajasthan,Tier 3,Free,Male,16-18,2023-01,True,True
STU000327,Grade 10,GJ,Gujarat,Tier 3,Premium,Female,14-15,2023-05,False,False
STU000328,Grade 10,MP,Madhya Pradesh,Tier 3,Basic,Female,14-15,2023-11,False,False
STU000329,Grade 10,DL,Delhi,Tier 1,Premium,Male,14-15,2023-02,False,False
STU000330,Grade 11,MH,Maharashtra,Tier 2,Premium,Male,16-18,2023-01,False,False
STU000331,Grade 11,UP,Uttar Pradesh,Tier 2,Basic,Female,16-18,2023-03,True,True
STU000332,Grade 11,BR,Bihar,Tier 2,Free,Female,16-18,2023-03,False,False
STU000333,Grade 9,TN,Tamil Nadu,Tier 2,Basic,Female,14-15,2023-07,False,False
STU000334,Grade 9,KA,Karnataka,Tier 1,Basic,Female,14-15,2023-09,False,False
STU000335,Grade 9,WB,West Bengal,Tier 3,Free,Female,14-15,2023-07,False,False
STU000336,Grade 10,RJ,Rajasthan,Tier 3,Free,Female,14-15,2023-03,False,False
STU000337,Grade 10,GJ,Gujarat,Tier 3,Premium,Other,14-15,2023-03,False,False
STU000338,Grade 11,MP,Madhya Pradesh,Tier 1,Premium,Male,16-18,2023-04,True,True
STU000339,Grade 11,DL,Delhi,Tier 3,Free,Female,16-18,2023-03,True,False
STU000340,Grade 9,MH,Maharashtra,Tier 2,Basic,Male,14-15,2023-09,False,False
STU000341,Grade 12,UP,Uttar Pradesh,Tier 3,Premium,Female,16-18,2023-04,True,False
STU000342,Grade 11,BR,Bihar,Tier 1,Premium,Male,16-18,2023-02,True,True
STU000343,Grade 10,TN,Tamil Nadu,Tier 1,Basic,Male,14-15,2023-09,False,False
STU000344,Grade 11,KA,Karnataka,Tier 2,Premium,Male,16-18,2023-07,True,False
STU000345,Grade 11,WB,West Bengal,Tier 1,Premium,Female,16-18,2023-01,True,True
STU000346,Grade 11,RJ,Rajasthan,Tier 3,Free,Male,16-18,2023-05,False,True
STU000347,Grade 11,GJ,Gujarat,Tier 3,Basic,Other,16-18,2023-06,True,False
STU000348,Grade 11,MP,Madhya Pradesh,Tier 1,Basic,Female,16-18,2023-12,False,True
STU000349,Grade 10,DL,Delhi,Tier 1,Premium,Female,14-15,2023-11,False,False
STU000350,Grade 10,MH,Maharashtra,Tier 2,Premium,Female,14-15,2023-01,False,False
STU000351,Grade 11,UP,Uttar Pradesh,Tier 1,Premium,Female,16-18,2023-07,True,True
STU000352,Grade 9,BR,Bihar,Tier 2,Free,Male,14-15,2023-05,False,False
STU000353,Grade 9,TN,Tamil Nadu,Tier 2,Basic,Female,14-15,2023-10,False,False
STU000354,Grade 12,KA,Karnataka,Tier 2,Free,Male,16-18,2023-02,True,True
STU000355,Grade 10,WB,West Bengal,Tier 3,Basic,Female,14-15,2023-08,False,False
STU000356,Grade 12,RJ,Rajasthan,Tier 1,Basic,Other,16-18,2023-06,False,True
STU000357,Grade 12,GJ,Gujarat,Tier 1,Basic,Male,16-18,2023-04,False,True
STU000358,Grade 9,MP,Madhya Pradesh,Tier 2,Basic,Female,14-15,2023-07,False,False
STU000359,Grade 10,DL,Delhi,Tier 1,Basic,Female,14-15,2023-10,False,False
STU000360,Grade 10,MH,Maharashtra,Tier 2,Premium,Female,14-15,2023-08,False,False
STU000361,Grade 12,UP,Uttar Pradesh,Tier 1,Premium,Female,16-18,2023-09,True,False
STU000362,Grade 11,BR,Bihar,Tier 1,Basic,Female,16-18,2023-01,False,True
STU000363,Grade 9,TN,Tamil Nadu,Tier 2,Basic,Male,14-15,2023-02,False,False
STU000364,Grade 12,KA,Karnataka,Tier 3,Free,Other,16-18,2023-04,False,False
STU000365,Grade 11,WB,West Bengal,Tier 1,Premium,Male,16-18,2023-09,False,True
STU000366,Grade 10,RJ,Rajasthan,Tier 1,Premium,Other,14-15,2023-05,False,False
STU000367,Grade 12,GJ,Gujarat,Tier 2,Free,Female,16-18,2023-05,True,False
STU000368,Grade 10,MP,Madhya Pradesh,Tier 3,Free,Female,14-15,2023-08,False,False
STU000369,Grade 10,DL,Delhi,Tier 3,Basic,Female,14-15,2023-06,False,False
STU000370,Grade 9,MH,Maharashtra,Tier 1,Basic,Female,14-15,2023-02,False,False
STU000371,Grade 11,UP,Uttar Pradesh,Tier 1,Premium,Female,16-18,2023-05,False,False
STU000372,Grade 12,BR,Bihar,Tier 2,Free,Male,16-18,2023-03,True,False
STU000373,Grade 12,TN,Tamil Nadu,Tier 1,Premium,Male,16-18,2023-09,False,False
STU000374,Grade 10,KA,Karnataka,Tier 2,Free,Female,14-15,2023-08,False,False
STU000375,Grade 12,WB,West Bengal,Tier 2,Premium,Female,16-18,2023-02,True,False
STU000376,Grade 9,RJ,Rajasthan,Tier 2,Premium,Male,14-15,2023-04,False,False
STU000377,Grade 10,GJ,Gujarat,Tier 2,Free,Male,14-15,2023-07,False,False
STU000378,Grade 11,MP,Madhya Pradesh,Tier 3,Free,Male,16-18,2023-10,True,False
STU000379,Grade 12,DL,Delhi,Tier 1,Premium,Female,16-18,2023-10,True,False
STU000380,Grade 12,MH,Maharashtra,Tier 3,Free,Female,16-18,2023-10,True,False
STU000381,Grade 10,UP,Uttar Pradesh,Tier 2,Free,Female,14-15,2023-11,False,False
STU000382,Grade 9,BR,Bihar,Tier 2,Premium,Female,14-15,2023-11,False,False
STU000383,Grade 12,TN,Tamil Nadu,Tier 1,Premium,Male,16-18,2023-12,True,False
STU000384,Grade 12,KA,Karnataka,Tier 2,Basic,Male,16-18,2023-06,True,False
STU000385,Grade 10,WB,West Bengal,Tier 2,Basic,Female,14-15,2023-12,False,False
STU000386,Grade 12,RJ,Rajasthan,Tier 1,Free,Female,16-18,2023-11,True,False
STU000387,Grade 9,GJ,Gujarat,Tier 1,Premium,Male,14-15,2023-03,False,False
STU000388,Grade 9,MP,Madhya Pradesh,Tier 1,Basic,Female,14-15,2023-08,False,False
STU000389,Grade 11,DL,Delhi,Tier 2,Premium,Male,16-18,2023-11,True,True
STU000390,Grade 12,MH,Maharashtra,Tier 2,Basic,Male,16-18,2023-06,False,True
STU000391,Grade 9,UP,Uttar Pradesh,Tier 2,Premium,Male,14-15,2023-03,False,False
STU000392,Grade 10,BR,Bihar,Tier 1,Free,Male,14-15,2023-04,False,False
STU000393,Grade 11,TN,Tamil Nadu,Tier 2,Basic,Male,16-18,2023-12,True,True
STU000394,Grade 9,KA,Karnataka,Tier 1,Basic,Male,14-15,2023-12,False,False
STU000395,Grade 11,WB,West Bengal,Tier 3,Basic,Male,16-18,2023-12,True,False
STU000396,Grade 11,RJ,Rajasthan,Tier 2,Premium,Male,16-18,2023-02,False,False
STU000397,Grade 9,GJ,Gujarat,Tier 3,Premium,Male,14-15,2023-02,False,False
STU000398,Grade 12,MP,Madhya Pradesh,Tier 2,Basic,Female,16-18,2023-04,True,False
STU000399,Grade 9,DL,Delhi,Tier 3,Premium,Male,14-15,2023-12,False,False
STU000400,Grade 9,MH,Maharashtra,Tier 3,Premium,Female,14-15,2023-12,False,False
STU000401,Grade 11,UP,Uttar Pradesh,Tier 1,Basic,Male,16-18,2023-03,False,False
STU000402,Grade 10,BR,Bihar,Tier 3,Free,Female,14-15,2023-02,False,False
STU000403,Grade 10,TN,Tamil Nadu,Tier 2,Basic,Female,14-15,2023-11,False,False
STU000404,Grade 9,KA,Karnataka,Tier 2,Free,Female,14-15,2023-02,False,False
STU000405,Grade 12,WB,West Bengal,Tier 3,Free,Female,16-18,2023-06,False,False
STU000406,Grade 11,RJ,Rajasthan,Tier 2,Basic,Female,16-18,2023-11,True,True
STU000407,Grade 12,GJ,Gujarat,Tier 2,Free,Female,16-18,2023-10,False,False
STU000408,Grade 10,MP,Madhya Pradesh,Tier 2,Free,Female,14-15,2023-05,False,False
STU000409,Grade 11,DL,Delhi,Tier 1,Basic,Female,16-18,2023-06,True,True
STU000410,Grade 11,MH,Maharashtra,Tier 2,Basic,Male,16-18,2023-04,True,False
STU000411,Grade 9,UP,Uttar Pradesh,Tier 1,Premium,Male,14-15,2023-11,False,False
STU000412,Grade 11,BR,Bihar,Tier 1,Free,Female,16-18,2023-05,True,False
STU000413,Grade 11,TN,Tamil Nadu,Tier 2,Premium,Male,16-18,2023-11,True,False
STU000414,Grade 11,KA,Karnataka,Tier 1,Premium,Male,16-18,2023-02,True,True
STU000415,Grade 9,WB,West Bengal,Tier 2,Free,Male,14-15,2023-11,False,False
STU000416,Grade 12,RJ,Rajasthan,Tier 2,Free,Female,16-18,2023-02,True,False
STU000417,Grade 12,GJ,Gujarat,Tier 2,Premium,Female,16-18,2023-03,True,True
STU000418,Grade 12,MP,Madhya Pradesh,Tier 3,Basic,Female,16-18,2023-11,True,True
STU000419,Grade 12,DL,Delhi,Tier 3,Free,Male,16-18,2023-04,True,True
STU000420,Grade 11,MH,Maharashtra,Tier 2,Premium,Female,16-18,2023-04,False,True
STU000421,Grade 12,UP,Uttar Pradesh,Tier 3,Free,Female,16-18,2023-04,False,False
STU000422,Grade 10,BR,Bihar,Tier 2,Free,Female,14-15,2023-10,False,False
STU000423,Grade 9,TN,Tamil Nadu,Tier 3,Premium,Female,14-15,2023-04,False,False
STU000424,Grade 12,KA,Karnataka,Tier 3,Basic,Female,16-18,2023-05,True,True
STU000425,Grade 9,WB,West Bengal,Tier 2,Basic,Male,14-15,2023-03,False,False
STU000426,Grade 11,RJ,Rajasthan,Tier 2,Premium,Male,16-18,2023-12,True,False
STU000427,Grade 11,GJ,Gujarat,Tier 2,Basic,Female,16-18,2023-07,True,False
STU000428,Grade 11,MP,Madhya Pradesh,Tier 3,Free,Female,16-18,2023-06,False,False
STU000429,Grade 12,DL,Delhi,Tier 1,Free,Female,16-18,2023-12,True,True
STU000430,Grade 9,MH,Maharashtra,Tier 2,Free,Female,14-15,2023-07,False,False
STU000431,Grade 11,UP,Uttar Pradesh,Tier 1,Basic,Female,16-18,2023-06,True,False
STU000432,Grade 10,BR,Bihar,Tier 2,Premium,Male,14-15,2023-02,False,False
STU000433,Grade 12,TN,Tamil Nadu,Tier 3,Free,Other,16-18,2023-09,True,True
STU000434,Grade 11,KA,Karnataka,Tier 1,Basic,Male,16-18,2023-02,False,False
STU000435,Grade 11,WB,West Bengal,Tier 3,Premium,Male,16-18,2023-07,True,True
STU000436,Grade 9,RJ,Rajasthan,Tier 2,Basic,Female,14-15,2023-12,False,False
STU000437,Grade 11,GJ,Gujarat,Tier 2,Basic,Female,16-18,2023-02,True,True
STU000438,Grade 12,MP,Madhya Pradesh,Tier 1,Basic,Male,16-18,2023-05,True,False
STU000439,Grade 12,DL,Delhi,Tier 2,Free,Female,16-18,2023-08,True,False
STU000440,Grade 10,MH,Maharashtra,Tier 2,Basic,Male,14-15,2023-08,False,False
STU000441,Grade 10,UP,Uttar Pradesh,Tier 1,Basic,Male,14-15,2023-10,False,False
STU000442,Grade 11,BR,Bihar,Tier 3,Basic,Female,16-18,2023-01,False,False
STU000443,Grade 10,TN,Tamil Nadu,Tier 2,Basic,Female,14-15,2023-02,False,False
STU000444,Grade 9,KA,Karnataka,Tier 2,Basic,Male,14-15,2023-09,False,False
STU000445,Grade 9,WB,West Bengal,Tier 2,Free,Female,14-15,2023-12,False,False
STU000446,Grade 9,RJ,Rajasthan,Tier 2,Basic,Male,14-15,2023-08,False,False
STU000447,Grade 11,GJ,Gujarat,Tier 1,Basic,Female,16-18,2023-12,True,True
STU000448,Grade 12,MP,Madhya Pradesh,Tier 3,Free,Male,16-18,2023-05,True,False
STU000449,Grade 12,DL,Delhi,Tier 2,Premium,Male,16-18,2023-05,True,False
STU000450,Grade 9,MH,Maharashtra,Tier 2,Free,Female,14-15,2023-11,False,False
STU000451,Grade 9,UP,Uttar Pradesh,Tier 3,Free,Female,14-15,2023-08,False,False
STU000452,Grade 12,BR,Bihar,Tier 3,Basic,Male,16-18,2023-10,True,False
STU000453,Grade 10,TN,Tamil Nadu,Tier 2,Free,Male,14-15,2023-10,False,False
STU000454,Grade 9,KA,Karnataka,Tier 3,Free,Male,14-15,2023-09,False,False
STU000455,Grade 12,WB,West Bengal,Tier 2,Free,Female,16-18,2023-07,True,False
STU000456,Grade 12,RJ,Rajasthan,Tier 2,Premium,Female,16-18,2023-04,False,True
STU000457,Grade 12,GJ,Gujarat,Tier 1,Premium,Other,16-18,2023-01,True,False
STU000458,Grade 9,MP,Madhya Pradesh,Tier 2,Basic,Male,14-15,2023-08,False,False
STU000459,Grade 11,DL,Delhi,Tier 1,Free,Male,16-18,2023-02,False,True
STU000460,Grade 11,MH,Maharashtra,Tier 3,Premium,Male,16-18,2023-05,False,True
STU000461,Grade 12,UP,Uttar Pradesh,Tier 3,Free,Male,16-18,2023-08,True,False
STU000462,Grade 10,BR,Bihar,Tier 2,Free,Other,14-15,2023-04,False,False
STU000463,Grade 12,TN,Tamil Nadu,Tier 1,Free,Male,16-18,2023-08,True,False
STU000464,Grade 12,KA,Karnataka,Tier 2,Free,Male,16-18,2023-01,True,True
STU000465,Grade 12,WB,West Bengal,Tier 2,Basic,Female,16-18,2023-04,True,False
STU000466,Grade 10,RJ,Rajasthan,Tier 2,Free,Male,14-15,2023-02,False,False
STU000467,Grade 10,GJ,Gujarat,Tier 1,Basic,Female,14-15,2023-07,False,False
STU000468,Grade 12,MP,Madhya Pradesh,Tier 2,Free,Female,16-18,2023-04,False,False
STU000469,Grade 10,DL,Delhi,Tier 3,Free,Female,14-15,2023-02,False,False
STU000470,Grade 12,MH,Maharashtra,Tier 2,Premium,Male,16-18,2023-10,False,False
STU000471,Grade 11,UP,Uttar Pradesh,Tier 3,Free,Male,16-18,2023-11,False,True
STU000472,Grade 11,BR,Bihar,Tier 2,Premium,Female,16-18,2023-08,False,False
STU000473,Grade 10,TN,Tamil Nadu,Tier 1,Free,Male,14-15,2023-08,False,False
STU000474,Grade 9,KA,Karnataka,Tier 2,Basic,Female,14-15,2023-10,False,False
STU000475,Grade 9,WB,West Bengal,Tier 3,Basic,Male,14-15,2023-08,False,False
STU000476,Grade 10,RJ,Rajasthan,Tier 1,Basic,Female,14-15,2023-08,False,False
STU000477,Grade 11,GJ,Gujarat,Tier 1,Premium,Male,16-18,2023-12,False,True
STU000478,Grade 11,MP,Madhya Pradesh,Tier 3,Premium,Female,16-18,2023-03,True,False
STU000479,Grade 10,DL,Delhi,Tier 3,Free,Male,14-15,2023-06,False,False
STU000480,Grade 10,MH,Maharashtra,Tier 3,Basic,Female,14-15,2023-09,False,False
STU000481,Grade 12,UP,Uttar Pradesh,Tier 2,Premium,Female,16-18,2023-05,False,True
STU000482,Grade 12,BR,Bihar,Tier 1,Basic,Female,16-18,2023-03,False,False
STU000483,Grade 10,TN,Tamil Nadu,Tier 1,Free,Male,14-15,2023-06,False,False
STU000484,Grade 10,KA,Karnataka,Tier 2,Free,Male,14-15,2023-11,False,False
STU000485,Grade 10,WB,West Bengal,Tier 3,Free,Male,14-15,2023-12,False,False
STU000486,Grade 10,RJ,Rajasthan,Tier 2,Free,Other,14-15,2023-09,False,False
STU000487,Grade 11,GJ,Gujarat,Tier 3,Free,Male,16-18,2023-11,True,False
STU000488,Grade 11,MP,Madhya Pradesh,Tier 3,Premium,Female,16-18,2023-07,False,True
STU000489,Grade 12,DL,Delhi,Tier 2,Basic,Male,16-18,2023-09,False,True
STU000490,Grade 9,MH,Maharashtra,Tier 2,Free,Male,14-15,2023-07,False,False
STU000491,Grade 12,UP,Uttar Pradesh,Tier 3,Free,Female,16-18,2023-07,False,False
STU000492,Grade 9,BR,Bihar,Tier 2,Premium,Female,14-15,2023-07,False,False
STU000493,Grade 10,TN,Tamil Nadu,Tier 3,Premium,Female,14-15,2023-05,False,False
STU000494,Grade 10,KA,Karnataka,Tier 3,Basic,Male,14-15,2023-02,False,False
STU000495,Grade 11,WB,West Bengal,Tier 2,Free,Male,16-18,2023-11,False,False
STU000496,Grade 9,RJ,Rajasthan,Tier 1,Premium,Female,14-15,2023-06,False,False
STU000497,Grade 9,GJ,Gujarat,Tier 3,Basic,Male,14-15,2023-06,False,False
STU000498,Grade 9,MP,Madhya Pradesh,Tier 2,Free,Female,14-15,2023-11,False,False
STU000499,Grade 10,DL,Delhi,Tier 2,Free,Other,14-15,2023-11,False,False
STU000500,Grade 10,MH,Maharashtra,Tier 1,Basic,Female,14-15,2023-01,False,False
STU000501,Grade 10,UP,Uttar Pradesh,Tier 1,Free,Male,14-15,2023-08,False,False
STU000502,Grade 12,BR,Bihar,Tier 3,Basic,Female,16-18,2023-12,False,True
STU000503,Grade 12,TN,Tamil Nadu,Tier 2,Premium,Male,16-18,2023-02,False,False
STU000504,Grade 10,KA,Karnataka,Tier 1,Basic,Male,14-15,2023-07,False,False
STU000505,Grade 10,WB,West Bengal,Tier 2,Basic,Male,14-15,2023-01,False,False
STU000506,Grade 11,RJ,Rajasthan,Tier 2,Premium,Female,16-18,2023-05,True,False
STU000507,Grade 12,GJ,Gujarat,Tier 2,Basic,Male,16-18,2023-03,True,True
STU000508,Grade 9,MP,Madhya Pradesh,Tier 3,Free,Male,14-15,2023-05,False,False
STU000509,Grade 9,DL,Delhi,Tier 1,Free,Male,14-15,2023-03,False,False
STU000510,Grade 11,MH,Maharashtra,Tier 3,Premium,Female,16-18,2023-03,True,False
STU000511,Grade 11,UP,Uttar Pradesh,Tier 2,Basic,Female,16-18,2023-12,True,True
STU000512,Grade 11,BR,Bihar,Tier 3,Free,Female,16-18,2023-09,True,False
STU000513,Grade 11,TN,Tamil Nadu,Tier 2,Basic,Male,16-18,2023-06,True,False
STU000514,Grade 12,KA,Karnataka,Tier 3,Free,Male,16-18,2023-05,True,False
STU000515,Grade 10,WB,West Bengal,Tier 1,Basic,Female,14-15,2023-01,False,False
STU000516,Grade 11,RJ,Rajasthan,Tier 3,Free,Female,16-18,2023-04,False,True
STU000517,Grade 11,GJ,Gujarat,Tier 2,Free,Male,16-18,2023-05,True,False
STU000518,Grade 12,MP,Madhya Pradesh,Tier 3,Free,Male,16-18,2023-03,False,True
STU000519,Grade 10,DL,Delhi,Tier 2,Basic,Male,14-15,2023-02,False,False
STU000520,Grade 12,MH,Maharashtra,Tier 3,Basic,Male,16-18,2023-08,True,False
STU000521,Grade 10,UP,Uttar Pradesh,Tier 1,Basic,Female,14-15,2023-07,False,False
STU000522,Grade 12,BR,Bihar,Tier 1,Basic,Other,16-18,2023-11,True,False
STU000523,Grade 11,TN,Tamil Nadu,Tier 3,Basic,Male,16-18,2023-08,True,False
STU000524,Grade 11,KA,Karnataka,Tier 2,Basic,Female,16-18,2023-10,False,False
STU000525,Grade 12,WB,West Bengal,Tier 1,Free,Male,16-18,2023-02,False,False
STU000526,Grade 9,RJ,Rajasthan,Tier 2,Free,Male,14-15,2023-11,False,False
STU000527,Grade 11,GJ,Gujarat,Tier 2,Basic,Male,16-18,2023-11,True,False
STU000528,Grade 9,MP,Madhya Pradesh,Tier 3,Premium,Female,14-15,2023-09,False,False
STU000529,Grade 9,DL,Delhi,Tier 1,Premium,Female,14-15,2023-09,False,False
STU000530,Grade 10,MH,Maharashtra,Tier 3,Basic,Female,14-15,2023-10,False,False
STU000531,Grade 12,UP,Uttar Pradesh,Tier 2,Basic,Female,16-18,2023-03,True,False
STU000532,Grade 9,BR,Bihar,Tier 3,Free,Male,14-15,2023-02,False,False
STU000533,Grade 12,TN,Tamil Nadu,Tier 3,Free,Female,16-18,2023-09,True,False
STU000534,Grade 11,KA,Karnataka,Tier 3,Free,Male,16-18,2023-02,False,True
STU000535,Grade 12,WB,West Bengal,Tier 1,Premium,Male,16-18,2023-02,True,True
STU000536,Grade 10,RJ,Rajasthan,Tier 1,Premium,Female,14-15,2023-11,False,False
STU000537,Grade 12,GJ,Gujarat,Tier 2,Free,Female,16-18,2023-05,True,False
STU000538,Grade 10,MP,Madhya Pradesh,Tier 2,Premium,Female,14-15,2023-12,False,False
STU000539,Grade 9,DL,Delhi,Tier 3,Basic,Female,14-15,2023-07,False,False
STU000540,Grade 10,MH,Maharashtra,Tier 2,Basic,Female,14-15,2023-10,False,False
STU000541,Grade 12,UP,Uttar Pradesh,Tier 3,Free,Female,16-18,2023-09,True,False
STU000542,Grade 11,BR,Bihar,Tier 2,Basic,Female,16-18,2023-02,True,False
STU000543,Grade 10,TN,Tamil Nadu,Tier 3,Basic,Male,14-15,2023-08,False,False
STU000544,Grade 12,KA,Karnataka,Tier 1,Basic,Male,16-18,2023-07,False,True
STU000545,Grade 9,WB,West Bengal,Tier 2,Premium,Female,14-15,2023-05,False,False
STU000546,Grade 12,RJ,Rajasthan,Tier 3,Basic,Female,16-18,2023-10,True,True
STU000547,Grade 11,GJ,Gujarat,Tier 2,Free,Male,16-18,2023-01,False,True
STU000548,Grade 10,MP,Madhya Pradesh,Tier 3,Premium,Female,14-15,2023-02,False,False
STU000549,Grade 11,DL,Delhi,Tier 2,Basic,Male,16-18,2023-10,True,False
STU000550,Grade 10,MH,Maharashtra,Tier 1,Premium,Female,14-15,2023-04,False,False
STU000551,Grade 11,UP,Uttar Pradesh,Tier 3,Free,Male,16-18,2023-11,True,False
STU000552,Grade 10,BR,Bihar,Tier 2,Basic,Male,14-15,2023-04,False,False
STU000553,Grade 11,TN,Tamil Nadu,Tier 1,Free,Female,16-18,2023-05,True,False
STU000554,Grade 12,KA,Karnataka,Tier 2,Basic,Male,16-18,2023-05,True,True
STU000555,Grade 10,WB,West Bengal,Tier 2,Basic,Male,14-15,2023-09,False,False
STU000556,Grade 12,RJ,Rajasthan,Tier 2,Free,Female,16-18,2023-06,False,False
STU000557,Grade 11,GJ,Gujarat,Tier 2,Basic,Female,16-18,2023-06,True,True
STU000558,Grade 9,MP,Madhya Pradesh,Tier 2,Basic,Male,14-15,2023-08,False,False
STU000559,Grade 10,DL,Delhi,Tier 2,Free,Other,14-15,2023-05,False,False
STU000560,Grade 12,MH,Maharashtra,Tier 2,Free,Female,16-18,2023-01,False,False
STU000561,Grade 11,UP,Uttar Pradesh,Tier 2,Premium,Female,16-18,2023-07,True,False
STU000562,Grade 11,BR,Bihar,Tier 3,Basic,Female,16-18,2023-11,False,False
STU000563,Grade 12,TN,Tamil Nadu,Tier 2,Free,Male,16-18,2023-07,False,False
STU000564,Grade 10,KA,Karnataka,Tier 2,Free,Female,14-15,2023-02,False,False
STU000565,Grade 9,WB,West Bengal,Tier 3,Free,Male,14-15,2023-01,False,False
STU000566,Grade 12,RJ,Rajasthan,Tier 1,Premium,Female,16-18,2023-04,True,True
STU000567,Grade 12,GJ,Gujarat,Tier 3,Free,Male,16-18,2023-05,True,True
STU000568,Grade 11,MP,Madhya Pradesh,Tier 3,Basic,Male,16-18,2023-05,False,False
STU000569,Grade 10,DL,Delhi,Tier 3,Free,Female,14-15,2023-03,False,False
STU000570,Grade 9,MH,Maharashtra,Tier 2,Basic,Male,14-15,2023-07,False,False
STU000571,Grade 11,UP,Uttar Pradesh,Tier 2,Basic,Female,16-18,2023-11,True,True
STU000572,Grade 12,BR,Bihar,Tier 2,Basic,Female,16-18,2023-03,True,True
STU000573,Grade 11,TN,Tamil Nadu,Tier 1,Basic,Female,16-18,2023-10,False,False
STU000574,Grade 11,KA,Karnataka,Tier 2,Free,Female,16-18,2023-09,True,False
STU000575,Grade 12,WB,West Bengal,Tier 1,Basic,Female,16-18,2023-08,True,True
STU000576,Grade 10,RJ,Rajasthan,Tier 1,Premium,Male,14-15,2023-12,False,False
STU000577,Grade 11,GJ,Gujarat,Tier 3,Free,Female,16-18,2023-08,False,True
STU000578,Grade 11,MP,Madhya Pradesh,Tier 2,Premium,Male,16-18,2023-04,False,True
STU000579,Grade 12,DL,Delhi,Tier 2,Premium,Other,16-18,2023-10,False,False
STU000580,Grade 10,MH,Maharashtra,Tier 3,Free,Male,14-15,2023-06,False,False
STU000581,Grade 10,UP,Uttar Pradesh,Tier 1,Premium,Female,14-15,2023-01,False,False
STU000582,Grade 11,BR,Bihar,Tier 3,Basic,Male,16-18,2023-07,False,False
STU000583,Grade 12,TN,Tamil Nadu,Tier 2,Free,Female,16-18,2023-07,False,False
STU000584,Grade 12,KA,Karnataka,Tier 3,Premium,Female,16-18,2023-03,False,True
