course_id,week_start_date,city_tier,enrolled_students,active_students,new_enrollments,total_sessions,total_watch_mins,videos_watched,quizzes_submitted,avg_engagement_score,dropouts_this_week
PH02,2023-02-27,Tier 2,1094,729,45,2769,99213,1614,851,48.3,7
PH02,2023-02-27,Tier 3,743,433,35,1369,57820,1463,572,60.9,6
PH02,2023-03-06,Tier 1,1350,681,84,2229,88205,2646,1265,101.3,17
PH02,2023-03-06,Tier 2,1233,838,27,3757,80355,2613,1217,44.8,15
PH02,2023-03-06,Tier 3,832,525,36,2082,60360,929,841,62.7,9
PH02,2023-03-13,Tier 1,1485,671,84,2894,40953,2361,1347,74.3,9
PH02,2023-03-13,Tier 2,1009,626,70,1706,70183,1772,767,65.7,11
PH02,2023-03-13,Tier 3,911,624,38,2628,41852,2038,1093,35.3,7
PH02,2023-03-20,Tier 1,1510,863,88,2707,121961,2158,971,84.5,11
PH02,2023-03-20,Tier 2,1126,759,73,2852,70187,1879,975,51.5,11
PH02,2023-03-20,Tier 3,899,619,34,2077,34100,1254,719,35.4,5
PH02,2023-03-27,Tier 1,1243,675,53,1833,89917,1338,820,57.5,9
PH02,2023-03-27,Tier 2,1164,529,77,1507,34600,806,868,77.3,11
PH02,2023-03-27,Tier 3,754,322,16,872,15152,950,521,31.0,4
PH02,2023-04-03,Tier 1,1288,716,42,2956,35849,1105,1365,64.5,5
PH02,2023-04-03,Tier 2,1258,823,29,2228,39750,2266,1331,42.1,17
PH02,2023-04-03,Tier 3,787,315,41,1509,18854,949,814,51.9,3
PH02,2023-04-10,Tier 1,1317,628,73,2531,87206,1955,1172,57.0,15
PH02,2023-04-10,Tier 2,1201,557,55,1420,75321,908,783,80.6,13
PH02,2023-04-10,Tier 3,841,506,58,2390,72466,1161,1295,37.6,11
PH02,2023-04-17,Tier 1,1518,914,120,4035,44594,2646,2255,52.9,15
PH02,2023-04-17,Tier 2,1023,436,56,1164,37395,866,667,68.9,6
PH02,2023-04-17,Tier 3,856,550,45,1476,69165,1989,729,46.3,6
PH02,2023-04-24,Tier 1,1195,796,46,2530,54951,2975,997,69.9,9
PH02,2023-04-24,Tier 2,1028,523,65,1524,71304,1319,743,63.7,6
PH02,2023-04-24,Tier 3,964,478,65,1377,38918,1293,580,53.4,8
PH02,2023-05-01,Tier 1,1265,705,86,2846,88018,1114,1141,90.5,16
PH02,2023-05-01,Tier 2,1014,671,48,2669,100201,2083,1447,81.8,14
PH02,2023-05-01,Tier 3,844,355,25,970,29085,964,475,30.3,7
PH02,2023-05-08,Tier 1,1065,575,60,2367,76069,980,1035,70.5,3
PH02,2023-05-08,Tier 2,1142,586,70,2766,35213,1456,947,41.4,7
PH02,2023-05-08,Tier 3,851,524,53,1868,69101,1131,890,34.2,5
PH02,2023-05-15,Tier 1,1392,794,97,3865,113598,2497,1219,80.6,15
PH02,2023-05-15,Tier 2,931,482,63,2297,31520,898,1054,49.7,10
PH02,2023-05-15,Tier 3,779,505,21,2395,33205,1434,1394,37.2,8
PH02,2023-05-22,Tier 1,1440,847,50,2951,117538,1704,1127,69.4,11
PH02,2023-05-22,Tier 2,1018,484,42,1626,62043,1381,892,73.5,9
PH02,2023-05-22,Tier 3,731,431,51,1317,33201,928,401,49.6,8
PH02,2023-05-29,Tier 1,1309,624,90,1740,57227,1980,792,83.8,6
PH02,2023-05-29,Tier 2,992,583,65,1586,80122,934,851,49.5,8
PH02,2023-05-29,Tier 3,703,464,52,1454,37906,977,646,56.2,8
PH02,2023-06-05,Tier 1,1187,669,40,2382,99607,1270,1264,48.4,6
PH02,2023-06-05,Tier 2,834,421,57,1408,53477,1399,835,64.9,11
PH02,2023-06-05,Tier 3,677,468,25,1489,39177,964,486,59.4,4
PH02,2023-06-12,Tier 1,1108,595,86,2129,55204,2325,643,99.9,14
PH02,2023-06-12,Tier 2,968,483,45,1320,42749,1162,752,40.1,6
PH02,2023-06-12,Tier 3,632,315,42,1088,23792,825,601,54.9,3
PH02,2023-06-19,Tier 1,966,386,65,1257,21872,1271,542,58.7,4
PH02,2023-06-19,Tier 2,922,389,39,1487,33424,1295,625,59.1,10
PH02,2023-06-19,Tier 3,704,337,32,1616,35301,1063,628,32.6,9
PH02,2023-06-26,Tier 1,1247,635,46,2818,54243,1548,1387,56.6,6
PH02,2023-06-26,Tier 2,983,473,45,2357,38021,1095,1396,45.3,4
PH02,2023-06-26,Tier 3,614,325,36,1488,28524,794,484,45.6,3
PH02,2023-07-03,Tier 1,1082,667,55,2366,69180,2105,934,84.3,11
PH02,2023-07-03,Tier 2,719,376,17,1397,29364,1017,440,62.5,7
PH02,2023-07-03,Tier 3,619,412,35,1806,35722,745,687,49.0,7
PH02,2023-07-10,Tier 1,830,333,55,1001,21140,708,379,90.5,3
PH02,2023-07-10,Tier 2,705,470,50,2149,58868,1150,1010,69.6,2
PH02,2023-07-10,Tier 3,577,370,12,1148,25491,1468,481,61.9,4
PH02,2023-07-17,Tier 1,860,526,38,2476,76312,1134,1249,91.5,7
PH02,2023-07-17,Tier 2,717,305,51,1024,35095,583,544,48.5,9
PH02,2023-07-17,Tier 3,564,276,17,1087,21072,847,360,61.0,2
PH02,2023-07-24,Tier 1,823,536,26,1525,71610,1686,756,94.1,11
PH02,2023-07-24,Tier 2,810,363,52,1014,49088,1345,495,78.3,4
PH02,2023-07-24,Tier 3,626,352,41,1111,38426,641,402,35.9,7
PH02,2023-07-31,Tier 1,944,631,40,2475,47344,1808,1134,72.5,5
PH02,2023-07-31,Tier 2,738,476,50,2097,31181,725,842,46.6,7
PH02,2023-07-31,Tier 3,545,271,17,1063,30657,411,528,49.7,2
PH02,2023-08-07,Tier 1,814,395,59,1964,18458,970,740,52.8,10
PH02,2023-08-07,Tier 2,781,485,22,1300,22137,1654,554,68.9,5
PH02,2023-08-07,Tier 3,479,263,23,905,35562,625,420,39.1,6
PH02,2023-08-14,Tier 1,727,307,21,1405,15109,706,615,60.2,8
PH02,2023-08-14,Tier 2,618,262,26,817,30960,1027,481,71.2,6
PH02,2023-08-14,Tier 3,549,277,20,1375,27620,647,460,47.7,6
PH02,2023-08-21,Tier 1,777,420,51,1869,62385,931,701,61.6,3
PH02,2023-08-21,Tier 2,737,460,32,1306,60830,1485,720,44.4,8
PH02,2023-08-21,Tier 3,499,279,38,990,40256,597,319,49.8,2
PH02,2023-08-28,Tier 1,830,511,58,2420,26906,1380,1241,62.2,9
PH02,2023-08-28,Tier 2,617,330,44,1224,27173,522,542,54.2,4
PH02,2023-08-28,Tier 3,581,315,21,1379,30137,835,776,38.5,6
PH02,2023-09-04,Tier 1,745,508,53,2114,74118,764,637,53.5,4
PH02,2023-09-04,Tier 2,767,473,19,1730,49533,1520,614,74.6,6
PH02,2023-09-04,Tier 3,502,213,37,839,17030,338,305,34.7,2
PH02,2023-09-11,Tier 1,754,511,45,2486,64442,1137,840,96.8,9
PH02,2023-09-11,Tier 2,722,404,18,1884,29833,758,960,71.4,8
PH02,2023-09-11,Tier 3,459,184,12,626,16688,530,344,32.1,5
PH02,2023-09-18,Tier 1,699,312,42,1366,19602,824,685,84.0,4
PH02,2023-09-18,Tier 2,621,288,26,939,17374,1092,348,65.3,7
PH02,2023-09-18,Tier 3,586,237,34,805,28149,360,385,35.7,5
PH02,2023-09-25,Tier 1,900,368,39,1137,48481,758,341,72.4,3
PH02,2023-09-25,Tier 2,716,290,19,863,25188,1090,517,43.4,3
PH02,2023-09-25,Tier 3,565,324,15,1081,28458,681,354,62.0,6
PH02,2023-10-02,Tier 1,995,488,30,2337,72472,1924,711,59.0,11
PH02,2023-10-02,Tier 2,770,455,34,1398,53733,1439,561,52.3,4
PH02,2023-10-02,Tier 3,553,244,33,1166,32716,775,551,40.3,4
PH02,2023-10-09,Tier 1,989,521,66,2235,66095,1417,1055,70.7,8
PH02,2023-10-09,Tier 2,690,350,26,1543,51311,690,911,71.8,8
PH02,2023-10-09,Tier 3,536,371,35,1836,54018,1235,642,54.1,7
PH02,2023-10-16,Tier 1,823,368,61,1494,18042,992,589,90.7,6
PH02,2023-10-16,Tier 2,815,563,23,2474,46340,1383,1400,84.8,9
PH02,2023-10-16,Tier 3,495,311,36,1263,16646,1165,604,40.7,2
PH02,2023-10-23,Tier 1,1004,447,20,2038,35333,1109,1071,59.7,9
PH02,2023-10-23,Tier 2,814,449,29,1142,30481,1082,612,61.5,10
PH02,2023-10-23,Tier 3,616,396,25,1445,49031,1516,655,32.3,3
PH02,2023-10-30,Tier 1,789,459,39,2151,25281,1800,771,51.0,3
PH02,2023-10-30,Tier 2,818,468,52,1865,29458,1002,625,79.2,2
PH02,2023-10-30,Tier 3,535,330,16,1209,30493,717,578,59.3,5
PH02,2023-11-06,Tier 1,907,397,20,1056,29081,1499,542,70.1,8
PH02,2023-11-06,Tier 2,802,349,48,905,16315,738,380,77.9,7
PH02,2023-11-06,Tier 3,598,375,32,1694,35016,858,571,36.4,8
PH02,2023-11-13,Tier 1,1004,547,72,2121,75343,1766,1181,89.5,9
PH02,2023-11-13,Tier 2,810,353,53,1276,50782,1378,448,65.7,3
PH02,2023-11-13,Tier 3,708,420,19,1417,47678,1674,619,37.5,3
PH02,2023-11-20,Tier 1,1069,574,68,2627,49474,2264,1333,60.4,6
PH02,2023-11-20,Tier 2,867,520,45,1718,53360,1460,612,45.6,7
PH02,2023-11-20,Tier 3,715,337,37,1112,22862,985,643,56.9,2
PH02,2023-11-27,Tier 1,1022,573,80,1617,46384,2017,862,93.0,8
PH02,2023-11-27,Tier 2,852,425,58,1526,22452,965,788,52.5,9
PH02,2023-11-27,Tier 3,746,373,27,1531,45411,1440,465,47.3,4
PH02,2023-12-04,Tier 1,1401,977,71,2468,85742,3725,1018,74.8,13
PH02,2023-12-04,Tier 2,1065,538,40,2600,78682,1096,1384,83.1,4
PH02,2023-12-04,Tier 3,869,508,37,2049,56960,1812,762,52.0,4
PH02,2023-12-11,Tier 1,1275,672,29,3313,37085,1146,1366,89.3,8
PH02,2023-12-11,Tier 2,1136,673,55,2978,99195,2557,896,42.5,6
PH02,2023-12-11,Tier 3,754,429,51,2123,20330,663,1268,49.7,7
PH02,2023-12-18,Tier 1,1058,460,74,1371,60443,831,618,63.9,10
PH02,2023-12-18,Tier 2,1114,653,60,2381,42788,2266,1374,80.8,8
PH02,2023-12-18,Tier 3,797,361,35,1117,20249,1239,472,42.7,9
PH02,2023-12-25,Tier 1,1170,792,29,2916,40001,1396,1235,81.1,12
PH02,2023-12-25,Tier 2,1154,680,85,2876,72148,1707,1093,43.5,15
PH02,2023-12-25,Tier 3,707,478,42,2228,37493,1727,1165,32.5,8
PH02,2024-01-01,Tier 1,1270,882,63,3448,86152,1696,1579,84.8,13
PH02,2024-01-01,Tier 2,1272,796,51,2181,55674,1664,1130,44.7,8
PH02,2024-01-01,Tier 3,987,519,31,1989,37731,1954,1118,41.7,9
PH02,2024-01-08,Tier 1,1227,856,46,4133,127034,2012,1995,77.3,12
PH02,2024-01-08,Tier 2,1134,668,58,2623,80625,2585,1334,53.5,15
PH02,2024-01-08,Tier 3,766,308,27,856,27791,772,477,53.8,10
PH02,2024-01-15,Tier 1,1428,746,61,2727,75405,2397,1104,89.6,15
PH02,2024-01-15,Tier 2,1306,566,31,2747,66598,1266,1034,59.6,9
PH02,2024-01-15,Tier 3,823,334,59,1633,40295,1280,906,50.9,9
PH02,2024-01-22,Tier 1,1655,704,78,3123,44195,2443,1641,53.9,23
PH02,2024-01-22,Tier 2,1267,604,86,2644,86302,1879,1137,69.9,15
PH02,2024-01-22,Tier 3,829,364,28,1051,39828,930,565,59.1,7
PH02,2024-01-29,Tier 1,1410,873,101,4222,120155,2396,1627,85.5,14
PH02,2024-01-29,Tier 2,1304,750,57,2016,70951,1466,1076,57.4,5
PH02,2024-01-29,Tier 3,1013,657,35,2192,45154,2541,683,55.7,13
PH02,2024-02-05,Tier 1,1636,1023,81,5089,103804,3276,2035,73.4,21
PH02,2024-02-05,Tier 2,1287,751,44,2831,95073,1838,945,61.3,7
PH02,2024-02-05,Tier 3,904,373,19,1682,51505,874,681,60.7,4
PH02,2024-02-12,Tier 1,1501,881,76,3725,49103,1770,1635,79.3,17
PH02,2024-02-12,Tier 2,1331,906,38,2373,43359,2965,767,57.2,9
PH02,2024-02-12,Tier 3,933,544,54,2244,62569,2172,801,63.0,8
PH02,2024-02-19,Tier 1,1409,960,76,3210,69722,3041,1691,75.6,8
PH02,2024-02-19,Tier 2,1477,843,54,3589,52119,1774,1315,45.4,8
PH02,2024-02-19,Tier 3,1150,556,74,2752,26222,976,1605,37.6,6
PH02,2024-02-26,Tier 1,1859,1228,47,4259,91149,4864,1793,73.5,23
PH02,2024-02-26,Tier 2,1157,464,31,1884,65425,1242,927,48.9,15
PH02,2024-02-26,Tier 3,989,613,49,2445,48365,2085,1170,34.6,7
PH02,2024-03-04,Tier 1,1805,1093,66,3442,148862,1832,1731,85.6,8
PH02,2024-03-04,Tier 2,1590,1079,122,3173,103550,1730,1025,53.7,10
PH02,2024-03-04,Tier 3,1102,689,77,1740,61719,1150,939,38.5,15
PH02,2024-03-11,Tier 1,1685,960,75,2755,90239,3336,1061,81.7,20
PH02,2024-03-11,Tier 2,1421,927,48,3753,135904,2074,1127,58.7,17
PH02,2024-03-11,Tier 3,1094,662,60,2238,39631,2192,973,47.1,12
PH02,2024-03-18,Tier 1,1698,1051,64,3426,108361,2906,1161,92.4,22
PH02,2024-03-18,Tier 2,1597,1021,48,3068,49366,1756,1385,41.9,10
PH02,2024-03-18,Tier 3,951,386,26,975,37156,1166,337,42.7,3
PH02,2024-03-25,Tier 1,1790,771,131,2185,35295,2511,1064,69.0,7
PH02,2024-03-25,Tier 2,1570,1055,106,4682,133977,2349,2040,53.4,14
PH02,2024-03-25,Tier 3,922,372,32,1574,34364,1034,879,31.1,12
PH02,2024-04-01,Tier 1,1617,679,98,3284,87876,2036,1246,62.0,9
PH02,2024-04-01,Tier 2,1572,1051,102,4838,51204,3804,2070,73.7,13
PH02,2024-04-01,Tier 3,949,462,36,1517,24733,802,650,44.3,10
PH02,2024-04-08,Tier 1,1669,839,131,2571,100111,1509,1060,63.7,17
PH02,2024-04-08,Tier 2,1267,521,82,2173,53861,1057,780,42.1,8
PH02,2024-04-08,Tier 3,979,516,26,2212,70046,1852,745,32.9,6
PH02,2024-04-15,Tier 1,1633,867,120,3029,102843,3316,971,88.1,11
PH02,2024-04-15,Tier 2,1519,964,55,2890,59231,2808,1581,52.5,7
PH02,2024-04-15,Tier 3,968,414,22,1524,23937,1109,574,36.1,4
PH02,2024-04-22,Tier 1,1682,923,100,3805,83633,2924,2077,50.4,18
PH02,2024-04-22,Tier 2,1336,634,68,2093,47922,2460,1021,55.7,13
PH02,2024-04-22,Tier 3,1147,472,58,1948,26870,1059,939,54.6,13
PH02,2024-04-29,Tier 1,1492,876,87,3866,48593,2896,1604,97.1,5
PH02,2024-04-29,Tier 2,1365,876,106,2451,118409,1330,1225,68.6,13
PH02,2024-04-29,Tier 3,921,640,39,2020,78360,2227,956,38.1,10
PH02,2024-05-06,Tier 1,1616,1015,118,5014,134487,3826,2949,84.8,21
PH02,2024-05-06,Tier 2,1298,583,32,1492,39526,1803,835,80.5,7
PH02,2024-05-06,Tier 3,944,580,21,1493,46987,1257,661,41.6,12
PH02,2024-05-13,Tier 1,1325,614,48,1655,59378,944,984,56.4,4
PH02,2024-05-13,Tier 2,1097,728,87,2867,78816,1786,905,49.5,9
PH02,2024-05-13,Tier 3,1035,436,33,1150,59774,1514,624,61.4,13
PH02,2024-05-20,Tier 1,1455,955,45,3917,72026,2346,1582,60.5,16
PH02,2024-05-20,Tier 2,1345,851,77,3170,123554,3068,1303,44.3,12
PH02,2024-05-20,Tier 3,1019,478,23,1577,33169,1533,506,56.6,8
PH02,2024-05-27,Tier 1,1410,723,37,3598,93819,2230,1309,82.8,17
PH02,2024-05-27,Tier 2,1377,902,31,2360,50391,2914,789,81.5,12
PH02,2024-05-27,Tier 3,1039,607,60,2353,60268,2228,933,44.3,6
PH02,2024-06-03,Tier 1,1461,597,93,2857,75934,1108,883,59.9,11
PH02,2024-06-03,Tier 2,1093,636,81,2084,46461,1556,802,70.3,12
PH02,2024-06-03,Tier 3,836,530,54,1470,42778,1388,444,48.1,3
PH02,2024-06-10,Tier 1,1492,687,117,2163,37497,2302,905,89.9,14
PH02,2024-06-10,Tier 2,1263,752,73,3264,48090,1884,1061,64.6,15
PH02,2024-06-10,Tier 3,778,316,61,1185,16578,867,458,46.0,10
PH02,2024-06-17,Tier 1,1564,902,39,2868,89363,3330,947,100.6,13
PH02,2024-06-17,Tier 2,986,409,56,1827,47781,1255,728,56.6,9
PH02,2024-06-17,Tier 3,825,553,25,2243,30210,1069,993,58.3,10
PH02,2024-06-24,Tier 1,1382,895,78,3069,67775,3238,1211,98.4,13
PH02,2024-06-24,Tier 2,1088,681,59,2797,37746,1033,1075,53.6,11
PH02,2024-06-24,Tier 3,739,498,58,1997,32706,1750,908,33.9,7
PH02,2024-07-01,Tier 1,1317,726,60,2448,61807,1731,740,89.9,9
PH02,2024-07-01,Tier 2,851,524,18,1787,44052,949,863,58.4,8
PH02,2024-07-01,Tier 3,706,458,22,1852,39371,1441,1034,49.7,6
PH02,2024-07-08,Tier 1,1219,674,72,2960,59672,1798,1377,50.8,6
PH02,2024-07-08,Tier 2,1059,433,81,1725,29591,965,525,68.8,4
PH02,2024-07-08,Tier 3,678,315,24,791,43447,911,439,31.4,6
PH02,2024-07-15,Tier 1,1340,681,87,3335,58887,2318,1695,70.9,13
PH02,2024-07-15,Tier 2,979,615,36,2350,86547,1553,877,83.2,10
PH02,2024-07-15,Tier 3,819,429,46,1633,54219,1191,797,50.7,9
PH02,2024-07-22,Tier 1,1143,678,71,2506,100130,2352,1421,80.3,12
PH02,2024-07-22,Tier 2,939,554,57,1846,41693,2089,797,48.2,3
PH02,2024-07-22,Tier 3,642,372,39,1570,50497,572,701,38.5,5
PH02,2024-07-29,Tier 1,1090,751,53,1931,85437,2371,838,68.5,12
PH02,2024-07-29,Tier 2,1106,712,73,1928,45567,1527,1071,83.9,12
PH02,2024-07-29,Tier 3,820,494,26,2444,28727,974,736,54.0,6
PH02,2024-08-05,Tier 1,1046,464,38,1496,42120,733,769,83.5,4
PH02,2024-08-05,Tier 2,966,470,27,2009,52224,1056,1194,51.1,4
PH02,2024-08-05,Tier 3,626,252,21,705,28286,871,338,43.7,6
PH02,2024-08-12,Tier 1,926,546,46,1517,54588,1185,789,95.0,11
PH02,2024-08-12,Tier 2,894,610,62,2400,37644,1550,1163,40.8,8
PH02,2024-08-12,Tier 3,656,345,44,1141,27046,970,386,42.7,7
PH02,2024-08-19,Tier 1,1060,482,56,1612,43416,872,541,87.9,4
PH02,2024-08-19,Tier 2,760,335,30,1239,17057,1096,496,46.3,7
PH02,2024-08-19,Tier 3,648,447,28,1841,53703,1391,886,53.3,6
PH02,2024-08-26,Tier 1,1182,786,48,2400,99200,1816,877,69.8,12
PH02,2024-08-26,Tier 2,886,456,34,1386,42194,1172,702,61.5,10
PH02,2024-08-26,Tier 3,725,389,41,1782,27789,867,648,46.7,9
PH02,2024-09-02,Tier 1,1094,699,75,2816,83685,2083,1323,96.5,10
PH02,2024-09-02,Tier 2,844,471,40,2058,21346,1296,1032,61.0,3
PH02,2024-09-02,Tier 3,540,345,15,1043,17108,1365,324,51.5,7
PH02,2024-09-09,Tier 1,1085,529,39,2633,72372,885,1564,95.7,10
PH02,2024-09-09,Tier 2,795,549,28,1436,42456,1609,690,40.2,3
PH02,2024-09-09,Tier 3,573,230,29,794,13352,744,254,57.8,5
PH02,2024-09-16,Tier 1,1125,645,23,2841,73002,2258,1213,66.8,13
PH02,2024-09-16,Tier 2,902,557,32,1624,53293,1942,604,64.2,12
PH02,2024-09-16,Tier 3,601,308,28,1492,40273,1067,791,53.1,2
PH02,2024-09-23,Tier 1,893,420,55,1798,55354,1471,970,66.0,7
PH02,2024-09-23,Tier 2,714,449,15,1365,40434,1724,533,75.7,6
PH02,2024-09-23,Tier 3,693,313,38,1367,29840,1153,694,37.9,9
PH02,2024-09-30,Tier 1,964,655,43,2921,94945,1338,1630,89.3,11
PH02,2024-09-30,Tier 2,778,540,18,2687,48068,953,1082,83.5,10
PH02,2024-09-30,Tier 3,606,310,32,1399,35716,1181,718,55.2,6
PH02,2024-10-07,Tier 1,1001,491,26,1445,55191,1173,530,57.3,10
PH02,2024-10-07,Tier 2,894,464,59,1896,69048,1612,1110,81.8,6
PH02,2024-10-07,Tier 3,632,400,39,1830,52778,1340,675,56.5,8
PH02,2024-10-14,Tier 1,1006,472,70,1648,65268,1671,768,72.3,4
PH02,2024-10-14,Tier 2,1007,478,69,2337,54471,1502,739,63.1,3
PH02,2024-10-14,Tier 3,716,378,30,1612,17111,1289,561,31.4,3
PH02,2024-10-21,Tier 1,966,488,35,2118,61911,1495,948,95.4,4
PH02,2024-10-21,Tier 2,877,421,37,1753,34410,1202,963,56.6,9
PH02,2024-10-21,Tier 3,685,342,36,982,26430,735,474,62.8,8
PH02,2024-10-28,Tier 1,1187,558,58,1893,57681,1422,607,48.3,12
PH02,2024-10-28,Tier 2,820,416,19,1084,29543,741,514,58.9,9
PH02,2024-10-28,Tier 3,766,396,59,1569,38551,615,667,34.7,5
PH02,2024-11-04,Tier 1,1324,713,79,2281,98783,1540,693,91.5,8
PH02,2024-11-04,Tier 2,1150,632,91,2824,89395,1674,1018,63.6,7
PH02,2024-11-04,Tier 3,689,382,36,1644,24511,888,580,53.3,8
PH02,2024-11-11,Tier 1,1257,858,83,2349,113773,1393,1112,100.5,5
PH02,2024-11-11,Tier 2,1064,563,56,2607,31083,1186,899,75.1,3
PH02,2024-11-11,Tier 3,803,497,16,1515,54136,1075,680,45.6,6
PH02,2024-11-18,Tier 1,1260,576,38,1726,49376,1465,685,83.4,9
PH02,2024-11-18,Tier 2,1000,482,57,1404,56690,1650,716,59.6,11
PH02,2024-11-18,Tier 3,862,599,24,2332,35073,2371,1041,35.7,9
PH02,2024-11-25,Tier 1,1372,631,69,2486,63485,1873,848,50.2,6
PH02,2024-11-25,Tier 2,1166,757,85,2476,71180,2385,971,83.6,13
PH02,2024-11-25,Tier 3,843,360,25,1764,40561,933,892,40.6,3
PH02,2024-12-02,Tier 1,1698,1182,107,3524,117397,2215,1807,57.9,13
PH02,2024-12-02,Tier 2,1383,677,110,2612,90238,1265,1105,41.6,15
PH02,2024-12-02,Tier 3,1036,596,40,2784,85212,2244,1549,32.6,11
PH02,2024-12-09,Tier 1,1504,898,96,2492,106086,2948,1148,100.4,12
PH02,2024-12-09,Tier 2,1338,553,105,2446,55771,1904,1032,75.2,9
PH02,2024-12-09,Tier 3,971,562,31,1817,54029,1005,574,30.2,7
PH02,2024-12-16,Tier 1,1371,801,68,3589,89192,1407,2152,51.5,6
PH02,2024-12-16,Tier 2,1080,537,34,1887,33862,1611,595,78.9,5
PH02,2024-12-16,Tier 3,977,418,55,1253,38121,962,425,41.4,8
PH02,2024-12-23,Tier 1,1537,930,73,4116,93235,2449,2182,72.5,12
PH02,2024-12-23,Tier 2,1177,546,86,2017,45136,1895,888,82.7,8
PH02,2024-12-23,Tier 3,818,532,23,1928,71448,896,889,49.1,3
PH02,2024-12-30,Tier 1,1313,664,82,3205,74857,2438,1276,66.3,15
PH02,2024-12-30,Tier 2,1193,519,70,2531,71037,1555,1334,57.4,5
PH02,2024-12-30,Tier 3,935,628,60,2035,92012,2066,1162,43.8,8
PH03,2023-01-02,Tier 1,423,260,20,898,20884,446,284,72.1,3
PH03,2023-01-02,Tier 2,310,216,17,882,14368,805,334,81.3,3
PH03,2023-01-02,Tier 3,231,115,17,545,17100,240,172,54.1,1
PH03,2023-01-09,Tier 1,384,250,22,771,25271,920,393,85.4,5
PH03,2023-01-09,Tier 2,410,186,22,501,26586,487,271,45.6,1
PH03,2023-01-09,Tier 3,309,158,10,506,17949,460,160,44.9,1
PH03,2023-01-16,Tier 1,474,211,18,581,21628,726,315,97.7,6
PH03,2023-01-16,Tier 2,413,288,16,920,26539,950,423,77.3,3
PH03,2023-01-16,Tier 3,293,173,6,540,15491,632,189,55.0,1
PH03,2023-01-23,Tier 1,503,297,35,1219,34774,527,703,70.6,5
PH03,2023-01-23,Tier 2,327,228,20,1071,13597,770,557,53.1,4
PH03,2023-01-23,Tier 3,268,144,6,559,17045,283,269,47.0,3
PH03,2023-01-30,Tier 1,378,211,23,577,29366,502,229,101.2,2
PH03,2023-01-30,Tier 2,329,166,12,814,12876,489,447,55.6,3
PH03,2023-01-30,Tier 3,274,186,11,471,12615,673,216,34.5,3
PH03,2023-02-06,Tier 1,472,221,36,1047,23480,692,588,97.2,3
PH03,2023-02-06,Tier 2,414,281,20,810,26910,1022,443,67.2,5
PH03,2023-02-06,Tier 3,267,108,17,380,10809,326,123,44.2,2
PH03,2023-02-13,Tier 1,485,335,35,1183,41023,586,554,59.0,3
PH03,2023-02-13,Tier 2,367,255,16,1241,32365,931,647,45.0,3
PH03,2023-02-13,Tier 3,313,131,15,483,14144,282,245,33.6,2
PH03,2023-02-20,Tier 1,517,260,35,931,14603,671,341,65.3,2
PH03,2023-02-20,Tier 2,470,306,17,1511,30263,925,622,65.3,5
PH03,2023-02-20,Tier 3,267,177,5,477,16888,328,271,54.9,3
PH03,2023-02-27,Tier 1,450,297,25,1014,16282,1103,493,70.2,1
PH03,2023-02-27,Tier 2,468,311,28,993,19240,952,494,45.9,4
PH03,2023-02-27,Tier 3,266,112,15,291,16652,168,126,41.2,2
PH03,2023-03-06,Tier 1,488,226,13,742,14992,692,330,91.2,4
PH03,2023-03-06,Tier 2,380,155,13,724,13680,424,292,57.9,3
PH03,2023-03-06,Tier 3,314,133,15,488,16585,349,244,55.1,2
PH03,2023-03-13,Tier 1,537,255,19,858,25400,999,431,67.3,2
PH03,2023-03-13,Tier 2,376,222,13,734,19836,639,344,47.6,4
PH03,2023-03-13,Tier 3,322,214,12,848,16827,449,333,60.2,2
PH03,2023-03-20,Tier 1,578,251,24,962,26142,645,480,51.5,6
PH03,2023-03-20,Tier 2,368,256,26,912,26326,444,432,75.7,4
PH03,2023-03-20,Tier 3,360,175,13,528,9899,623,218,55.2,4
PH03,2023-03-27,Tier 1,527,340,10,1167,21766,753,695,79.8,2
PH03,2023-03-27,Tier 2,388,248,23,655,32002,956,346,62.2,4
PH03,2023-03-27,Tier 3,338,135,15,344,16352,314,178,46.3,4
PH03,2023-04-03,Tier 1,449,257,20,801,15130,846,371,65.2,2
PH03,2023-04-03,Tier 2,442,289,25,1098,37650,771,398,68.0,5
PH03,2023-04-03,Tier 3,361,182,13,839,8582,562,442,56.3,2
PH03,2023-04-10,Tier 1,508,347,39,922,24132,1058,494,98.5,4
PH03,2023-04-10,Tier 2,399,175,21,610,17010,375,251,77.9,1
PH03,2023-04-10,Tier 3,359,191,23,713,23471,668,271,39.4,2
PH03,2023-04-17,Tier 1,579,372,20,1374,22284,1131,478,78.1,2
PH03,2023-04-17,Tier 2,433,262,9,878,16118,719,435,46.4,1
PH03,2023-04-17,Tier 3,294,160,16,729,16858,253,409,33.8,1
PH03,2023-04-24,Tier 1,459,284,12,1288,42128,489,626,62.5,1
PH03,2023-04-24,Tier 2,377,154,20,488,14859,422,187,55.4,3
PH03,2023-04-24,Tier 3,289,187,17,833,16304,335,421,50.3,3
PH03,2023-05-01,Tier 1,455,210,18,580,9915,729,213,92.9,4
PH03,2023-05-01,Tier 2,416,240,14,785,15673,399,289,72.3,2
PH03,2023-05-01,Tier 3,332,222,19,1090,31251,430,611,36.6,3
PH03,2023-05-08,Tier 1,495,317,25,1014,41328,657,429,79.1,6
PH03,2023-05-08,Tier 2,397,262,29,1200,30743,894,625,81.3,4
