student_id,course_id,enrollment_date,subscription_type,fees_paid,completion_pct,total_sessions,total_watch_mins,avg_score_pct,videos_watched,quizzes_attempted,last_active_date,days_enrolled,is_completed,is_active,is_at_risk,drop_week
STU000141,CH02,2023-06-18,Free,0,41.5,72,1527,27.7,66,53,2024-04-26,187,False,True,False,2
STU000141,MA02,2023-07-31,Free,0,14.1,30,737,28.0,26,15,2023-08-29,177,False,True,False,3
STU000142,CH02,2023-01-08,Basic,999,73.3,95,3065,61.3,117,43,2023-07-18,275,False,True,False,4
STU000142,MA03,2023-09-05,Basic,999,23.9,63,2206,54.8,62,56,2024-06-21,120,False,False,False,12
STU000142,BI02,2023-05-07,Basic,999,41.2,86,1909,45.4,82,68,2023-08-05,250,False,False,False,1
STU000143,MA01,2023-01-10,Basic,1499,36.9,50,1186,55.1,47,20,2023-04-10,287,False,True,False,6
STU000144,CH01,2023-04-19,Basic,999,78.2,88,2773,83.0,78,38,2024-02-28,324,False,True,False,1
STU000144,MA01,2023-03-30,Basic,1499,26.5,40,1132,70.4,34,28,2024-03-12,318,False,False,True,3
STU000145,PH01,2023-09-19,Free,0,18.1,20,542,22.5,21,13,2024-08-20,129,False,False,False,4
STU000145,CS01,2023-08-16,Free,0,50.7,41,902,33.3,40,15,2024-01-04,185,False,False,False,3
STU000145,BI01,2023-11-12,Free,0,44.5,51,1634,27.9,48,25,2024-01-03,70,False,True,False,3
STU000146,PH01,2023-12-17,Free,0,13.7,14,362,28.6,16,10,2024-11-07,71,False,False,True,12
STU000146,MA01,2023-07-09,Free,0,21.1,25,794,22.8,27,17,2024-01-06,290,False,False,True,4
STU000147,BI01,2023-08-02,Basic,2999,39.3,43,1462,48.6,43,23,2023-08-31,121,False,False,False,1
STU000147,CS01,2023-04-28,Basic,999,60.0,54,1124,58.1,48,18,2023-11-28,130,False,True,False,2
STU000147,MA01,2023-11-10,Basic,999,32.6,40,1379,43.3,42,22,2024-09-26,132,False,True,False,3
STU000148,CH03,2023-10-09,Free,0,33.3,73,2147,39.7,69,50,2024-07-05,26,False,False,False,4
STU000149,MA02,2023-08-25,Premium,5999,62.6,110,2643,64.4,118,64,2023-12-27,330,False,True,False,4
STU000149,BI03,2023-03-14,Premium,9999,93.3,217,6193,100.0,214,94,2024-01-05,189,True,False,False,0
STU000150,CH01,2023-03-20,Free,0,17.8,20,443,36.6,17,7,2024-02-01,76,False,False,False,12
STU000150,BI01,2023-04-06,Free,0,41.9,41,1278,40.0,46,26,2024-01-10,80,False,True,False,12
STU000151,PH02,2023-06-16,Free,0,27.5,44,1279,28.1,49,27,2023-12-13,356,False,False,True,2
STU000152,PH01,2023-01-01,Basic,1499,33.8,39,1318,43.7,40,31,2023-11-16,47,False,True,False,4
STU000152,CS01,2023-06-04,Basic,2999,87.5,82,2257,64.9,70,41,2024-04-11,210,True,False,False,0
STU000152,BI01,2023-04-10,Basic,1499,41.8,52,1157,63.6,45,31,2023-12-28,25,False,False,False,1
STU000153,MA01,2023-01-09,Premium,3999,34.4,42,1233,100.0,44,13,2024-01-07,57,False,True,False,1
STU000154,CH02,2023-06-09,Premium,5999,40.3,74,1849,55.9,64,24,2024-05-13,67,False,True,False,1
STU000154,CH03,2023-08-16,Premium,9999,83.7,147,5674,71.5,175,52,2024-07-01,145,True,False,False,0
STU000155,BI01,2023-09-19,Free,0,51.7,59,1726,37.4,56,31,2024-07-23,299,False,True,False,1
STU000155,CH01,2023-02-01,Free,0,44.2,36,1557,33.1,44,26,2023-05-28,244,False,False,False,3
STU000155,MA01,2023-04-25,Free,0,23.9,31,879,36.3,31,19,2024-04-04,16,False,True,False,3
STU000156,MA01,2023-09-07,Premium,9999,41.2,62,1437,72.4,53,32,2024-04-21,238,False,True,False,3
STU000156,CS01,2023-02-06,Premium,3999,36.4,33,773,93.3,29,13,2023-11-16,122,False,True,False,2
STU000156,PH01,2023-12-29,Premium,9999,55.6,57,1486,65.6,66,42,2024-03-15,232,False,False,False,2
STU000157,BI02,2023-11-17,Premium,9999,90.7,183,6193,64.8,181,152,2024-03-18,211,True,True,False,0
STU000158,MA01,2023-09-16,Basic,1499,56.1,72,2283,42.2,72,33,2024-05-04,285,False,False,False,4
STU000159,MA03,2023-09-25,Free,0,26.7,79,2294,22.6,69,30,2024-09-02,260,False,False,False,2
STU000159,CH02,2023-06-10,Free,0,17.7,32,651,35.3,28,13,2023-09-29,206,False,True,False,4
STU000159,MA02,2023-12-26,Free,0,11.7,23,748,35.4,22,14,2024-12-01,207,False,True,False,6
STU000160,MA03,2023-06-29,Basic,2999,32.8,83,2437,47.3,85,34,2023-11-16,142,False,True,False,4
STU000160,MA02,2023-08-03,Basic,999,14.5,22,831,34.3,27,10,2023-08-31,153,False,False,True,8
STU000161,CS02,2023-05-20,Free,0,23.8,33,945,36.7,28,12,2023-08-29,208,False,True,False,4
STU000161,CH02,2023-07-26,Free,0,46.9,60,2080,45.2,75,41,2023-12-13,268,False,True,False,12
STU000162,BI03,2023-07-14,Premium,9999,87.4,218,5504,78.4,201,164,2023-10-28,34,True,False,False,0
STU000163,CH01,2023-05-03,Premium,5999,82.4,78,2238,93.2,82,65,2023-09-07,212,True,True,False,0
STU000164,BI02,2023-05-30,Free,0,22.6,50,1495,30.2,45,29,2024-01-07,214,False,True,False,6
STU000164,CH03,2023-07-03,Free,0,33.9,59,2681,28.1,71,19,2023-08-31,199,False,True,False,4
STU000164,PH03,2023-06-28,Free,0,41.3,104,2641,31.4,99,86,2024-01-07,359,False,True,False,1
STU000165,BI01,2023-03-16,Free,0,33.1,29,937,40.7,36,9,2023-09-03,356,False,True,False,2
STU000166,BI01,2023-07-14,Premium,3999,41.3,50,1061,99.1,45,21,2023-11-16,313,False,True,False,12
STU000167,CS01,2023-03-08,Basic,2999,36.2,29,909,74.1,28,13,2023-08-30,17,False,True,False,2
STU000167,BI01,2023-05-17,Basic,999,92.3,112,3066,54.2,101,99,2023-06-15,101,True,False,False,0
STU000167,MA01,2023-05-12,Basic,1499,20.0,21,651,60.3,26,16,2024-02-03,39,False,False,True,6
STU000168,BI02,2023-11-11,Basic,2999,74.2,174,3727,67.9,148,67,2024-09-17,288,False,True,False,3
STU000169,PH01,2023-03-26,Basic,1499,58.6,78,1840,40.5,70,25,2024-01-31,316,False,True,False,6
STU000169,CH01,2023-05-16,Basic,1499,67.6,67,2096,49.2,67,25,2024-01-29,165,False,True,False,8
STU000170,BI01,2023-04-15,Basic,1499,58.7,72,1781,62.2,64,30,2024-03-28,53,False,True,False,3
STU000170,MA01,2023-10-14,Basic,1499,38.7,54,1445,61.6,50,35,2024-09-16,236,False,False,False,8
STU000170,CH01,2023-07-27,Basic,999,58.5,57,2021,51.2,58,45,2023-09-07,137,False,True,False,12
STU000171,MA01,2023-09-15,Basic,1499,33.6,50,1027,53.3,43,42,2023-12-22,179,False,True,False,3
STU000171,PH01,2023-03-25,Basic,1499,38.9,47,1313,42.6,46,19,2023-10-03,172,False,False,False,2
STU000171,BI01,2023-10-03,Basic,1499,77.7,92,2173,46.2,85,81,2024-06-21,72,False,False,False,3
STU000172,BI03,2023-08-28,Free,0,29.6,76,2397,44.5,68,57,2024-07-17,15,False,True,False,4
STU000172,CH02,2023-03-21,Free,0,27.8,45,1223,42.1,44,33,2023-05-12,203,False,True,False,8
STU000172,MA02,2023-02-25,Free,0,14.7,23,811,37.9,27,12,2023-05-31,290,False,False,True,12
STU000173,PH02,2023-05-28,Basic,1499,67.7,127,3869,74.4,121,62,2023-11-04,355,False,True,False,2
STU000174,CS03,2023-01-21,Basic,999,97.3,104,3436,56.7,97,83,2023-10-02,73,True,True,False,0
STU000174,PH03,2023-02-20,Basic,1499,50.0,109,3500,78.4,120,74,2023-11-02,92,False,True,False,6
STU000175,PH02,2023-07-04,Premium,3999,48.6,81,2203,58.4,87,35,2023-07-23,137,False,False,False,3
STU000176,CS02,2023-02-01,Premium,9999,100.0,133,3962,100.0,120,54,2023-03-06,103,True,True,False,0
STU000176,MA03,2023-04-05,Premium,3999,81.9,188,7927,98.9,212,138,2023-06-03,278,True,False,False,0
STU000176,CH03,2023-12-13,Premium,5999,68.9,162,4594,100.0,144,119,2024-07-15,85,False,True,False,2
STU000177,PH03,2023-02-06,Free,0,23.1,59,1371,38.7,55,22,2024-01-15,77,False,True,False,6
STU000178,CH02,2023-03-12,Free,0,29.5,45,1410,34.7,47,25,2023-04-06,326,False,True,False,2
STU000179,BI02,2023-12-31,Premium,9999,100.0,194,6340,69.2,200,166,2024-11-18,186,True,False,False,0
STU000180,MA03,2023-09-29,Basic,2999,35.2,93,3099,62.5,91,76,2024-05-16,161,False,True,False,2
STU000181,CH01,2023-07-16,Premium,3999,72.6,68,2058,72.1,72,53,2024-06-29,114,False,True,False,4
STU000181,MA01,2023-04-25,Premium,9999,71.8,107,2923,87.6,93,76,2023-08-01,103,False,False,False,6
STU000181,PH01,2023-08-13,Premium,5999,83.0,117,3227,83.8,99,79,2024-03-18,223,True,True,False,0
STU000182,CS01,2023-09-30,Premium,5999,39.4,26,969,100.0,31,22,2024-08-05,15,False,False,False,1
STU000182,CH01,2023-10-09,Premium,9999,53.3,44,1765,96.2,53,17,2023-10-27,312,False,True,False,8
STU000182,MA01,2023-07-19,Premium,5999,77.0,111,3010,73.8,100,97,2024-03-22,62,False,False,False,2
STU000183,CS02,2023-11-14,Free,0,17.1,20,691,29.8,20,16,2024-02-15,167,False,True,False,4
STU000184,MA03,2023-10-12,Basic,999,59.1,141,5142,48.8,153,121,2024-05-14,237,False,False,False,2
STU000184,BI02,2023-05-26,Basic,999,37.1,72,2418,82.8,74,45,2023-06-28,275,False,True,False,6
STU000185,MA01,2023-11-15,Free,0,19.5,23,828,39.3,25,16,2024-08-11,78,False,True,False,1
STU000185,BI01,2023-05-10,Free,0,34.8,39,1190,48.7,38,25,2023-05-12,81,False,True,False,8
STU000185,PH01,2023-09-09,Free,0,39.8,43,1452,35.9,47,19,2023-10-12,197,False,False,False,1
STU000186,MA01,2023-05-17,Free,0,18.2,27,656,25.6,23,23,2023-06-18,144,False,False,True,8
STU000187,PH01,2023-10-23,Basic,2999,40.0,53,1146,44.0,48,22,2024-02-12,341,False,False,False,8
STU000187,BI01,2023-07-08,Basic,2999,35.2,44,1328,54.8,38,19,2024-04-18,197,False,True,False,4
STU000188,BI03,2023-10-17,Basic,2999,35.2,73,2896,61.8,80,38,2024-10-09,142,False,True,False,3
STU000188,BI02,2023-04-21,Basic,2999,40.1,83,2379,52.2,80,36,2023-09-06,139,False,True,False,2
STU000189,MA03,2023-08-27,Basic,1499,36.2,90,3015,54.1,94,69,2024-06-19,339,False,True,False,6
STU000189,CH03,2023-06-23,Basic,1499,19.5,33,1624,42.9,40,16,2023-10-02,201,False,False,True,8
STU000190,MA02,2023-10-14,Premium,3999,45.9,83,2243,66.6,87,41,2024-08-02,338,False,True,False,8
STU000190,CH02,2023-01-17,Premium,9999,45.2,58,1823,61.0,72,34,2023-05-14,147,False,True,False,2
STU000191,MA01,2023-06-14,Free,0,10.6,12,373,33.4,13,8,2023-09-22,19,False,True,False,6
STU000192,BI03,2023-09-24,Premium,9999,80.2,164,7125,72.9,184,125,2024-02-29,281,True,True,False,0
STU000192,PH03,2023-06-15,Premium,3999,55.2,134,3574,82.9,132,48,2023-06-27,271,False,False,False,2
STU000193,CS02,2023-08-23,Free,0,60.1,66,2457,37.9,72,44,2023-11-29,283,False,True,False,4
STU000194,MA01,2023-05-06,Free,0,19.9,29,849,31.1,25,21,2023-06-03,284,False,False,True,2
STU000194,CH01,2023-03-02,Free,0,39.8,33,1087,32.8,39,22,2023-04-29,133,False,False,False,1
STU000194,BI01,2023-09-09,Free,0,16.6,14,526,34.9,18,6,2024-01-04,235,False,True,False,1
STU000195,CH01,2023-01-19,Basic,1499,73.8,69,2638,60.4,73,48,2023-04-19,174,False,True,False,3
STU000196,MA02,2023-04-07,Basic,1499,33.8,76,1982,54.5,64,42,2024-03-31,67,False,True,False,2
STU000196,BI02,2023-08-26,Basic,1499,53.9,111,3548,54.5,107,82,2024-07-24,301,False,True,False,2
STU000196,PH03,2023-12-18,Basic,999,34.1,81,2388,52.6,81,62,2024-08-21,242,False,True,False,6
STU000197,CS02,2023-07-17,Basic,2999,77.1,97,3244,54.6,92,70,2024-04-17,98,False,False,False,8
STU000197,BI03,2023-09-17,Basic,999,38.9,84,3403,53.9,89,74,2024-03-12,202,False,True,False,3
STU000198,MA02,2023-12-16,Basic,1499,39.3,83,1963,53.3,74,65,2024-12-09,222,False,True,False,2
STU000199,MA02,2023-03-06,Premium,3999,66.2,103,4172,78.8,125,65,2023-09-26,182,False,True,False,6
STU000200,MA03,2023-04-08,Premium,9999,67.0,158,6239,72.5,174,52,2024-02-20,17,False,True,False,1
STU000200,CS02,2023-08-01,Premium,3999,87.0,89,3600,75.4,104,56,2024-04-05,93,True,True,False,0
STU000201,PH03,2023-09-07,Free,0,18.6,49,1102,31.4,44,36,2023-09-13,296,False,True,False,3
STU000202,CH03,2023-04-05,Basic,999,72.2,124,4333,63.5,151,68,2024-02-22,256,False,True,False,3
STU000203,PH02,2023-01-12,Free,0,23.2,40,973,22.4,41,21,2023-08-22,54,False,True,False,12
STU000204,BI02,2023-03-01,Premium,3999,94.9,223,6116,100.0,189,115,2023-06-04,318,True,True,False,0
STU000204,CH03,2023-08-24,Premium,5999,90.0,168,6639,100.0,189,70,2024-07-03,197,True,True,False,0
STU000205,CH03,2023-04-02,Basic,2999,20.0,45,1642,41.9,42,27,2023-04-24,215,False,True,False,12
STU000205,BI03,2023-05-08,Basic,999,66.4,123,4708,46.0,152,104,2023-12-28,189,False,True,False,4
STU000206,CS03,2023-04-03,Premium,3999,76.2,67,2307,55.8,76,37,2023-12-07,226,False,False,False,3
STU000206,BI02,2023-05-24,Premium,9999,53.5,105,2528,82.3,107,75,2023-11-10,181,False,True,False,3
STU000206,CH03,2023-11-06,Premium,5999,53.3,97,3420,86.7,111,34,2024-07-25,105,False,True,False,1
STU000207,PH03,2023-02-22,Free,0,29.4,59,2636,36.5,70,49,2024-02-04,58,False,False,False,2
STU000208,MA03,2023-03-10,Free,0,29.3,61,2329,31.2,76,47,2023-09-03,39,False,False,False,3
STU000209,CH03,2023-10-03,Premium,5999,96.0,175,6654,84.4,201,93,2024-08-21,179,True,True,False,0
STU000210,PH02,2023-10-28,Premium,3999,66.1,104,2574,70.9,118,44,2024-07-19,88,False,True,False,3
STU000211,BI01,2023-11-27,Premium,9999,100.0,119,3205,62.8,110,96,2024-01-20,354,True,True,False,0
STU000211,CH01,2023-07-26,Premium,5999,63.7,57,1573,73.0,63,40,2024-01-09,283,False,False,False,2
STU000211,CS01,2023-03-12,Premium,5999,96.6,83,2296,100.0,77,74,2023-08-31,335,True,True,False,0
STU000212,BI02,2023-06-15,Basic,1499,74.2,174,4626,68.6,148,115,2024-02-28,176,False,True,False,2
STU000212,MA03,2023-12-31,Basic,999,35.8,106,3376,51.2,93,40,2024-03-01,286,False,False,False,2
STU000213,CH02,2023-10-06,Free,0,33.0,58,1359,33.4,52,25,2024-07-28,174,False,False,False,6
STU000213,CS03,2023-11-28,Free,0,68.1,68,1583,49.1,68,33,2024-02-11,96,False,True,False,3
STU000214,PH03,2023-06-23,Premium,3999,44.1,103,3286,83.3,105,58,2024-02-18,218,False,False,False,2
STU000214,CH03,2023-12-10,Premium,9999,100.0,183,5648,69.5,210,112,2024-07-18,325,True,False,False,0
STU000214,CS03,2023-12-02,Premium,5999,75.0,73,2224,76.9,75,39,2024-03-31,12,False,True,False,8
STU000215,MA02,2023-04-15,Free,0,32.8,71,1904,33.5,62,47,2023-06-13,309,False,True,False,6
STU000215,CS02,2023-12-29,Free,0,28.6,29,1097,44.5,34,18,2024-06-15,273,False,False,False,2
STU000216,CS01,2023-12-01,Premium,5999,100.0,93,2154,100.0,80,38,2024-03-28,94,True,True,False,0
STU000216,MA01,2023-11-10,Premium,3999,48.5,56,2022,80.2,63,22,2024-01-20,74,False,True,False,2
STU000217,CS03,2023-05-19,Basic,999,47.6,55,1138,67.4,47,47,2023-09-03,346,False,False,False,6
STU000217,CH02,2023-01-10,Basic,2999,25.6,48,1432,66.7,40,42,2023-10-12,206,False,False,True,3
STU000218,CH03,2023-03-10,Basic,1499,56.8,111,3480,58.8,119,56,2023-12-23,66,False,True,False,12
STU000218,BI02,2023-01-05,Basic,2999,34.6,62,2511,63.5,69,23,2023-09-15,328,False,False,False,6
STU000219,MA03,2023-03-30,Basic,2999,47.2,122,3641,65.4,122,45,2023-10-17,216,False,True,False,6
STU000219,BI03,2023-09-01,Basic,1499,56.7,119,3804,71.6,130,44,2024-04-01,96,False,True,False,8
STU000219,CH02,2023-04-01,Basic,1499,24.2,44,1274,66.1,38,33,2024-03-25,329,False,False,True,8
STU000220,CS01,2023-10-14,Premium,5999,100.0,85,1802,65.7,80,74,2024-06-20,336,True,True,False,0
STU000220,PH01,2023-12-10,Premium,3999,43.2,50,1650,63.0,51,24,2024-06-21,136,False,True,False,3
STU000220,MA01,2023-06-19,Premium,5999,26.6,39,903,72.0,34,26,2023-10-18,56,False,False,False,3
STU000221,PH03,2023-07-12,Free,0,22.9,63,1736,42.1,54,22,2024-06-28,282,False,False,True,3
STU000221,PH02,2023-05-13,Free,0,25.7,46,1512,42.0,46,34,2023-11-20,156,False,True,False,8
STU000221,BI03,2023-03-02,Free,0,49.8,100,3017,31.7,114,55,2024-01-04,52,False,True,False,8
STU000222,PH01,2023-01-29,Premium,9999,53.6,76,1868,70.0,64,23,2023-07-02,298,False,False,False,8
STU000222,CH01,2023-12-15,Premium,3999,48.5,40,1558,64.0,48,16,2024-06-18,343,False,False,False,12
STU000222,BI01,2023-06-10,Premium,9999,99.6,121,2988,64.0,109,41,2023-11-12,193,True,True,False,0
STU000223,CH02,2023-01-01,Free,0,28.1,43,1321,28.3,44,30,2023-02-28,28,False,True,False,2
STU000224,MA01,2023-04-26,Premium,5999,62.3,96,2680,70.7,80,39,2023-08-12,59,False,True,False,12
STU000224,CS01,2023-08-18,Premium,3999,81.7,66,2023,99.4,65,52,2024-07-03,196,True,True,False,0
STU000225,MA03,2023-02-26,Premium,3999,76.3,183,5404,67.8,198,97,2023-11-24,166,False,False,False,1
STU000225,BI03,2023-08-29,Premium,3999,33.2,79,2669,72.4,76,59,2024-04-16,97,False,True,False,1
STU000225,PH02,2023-12-23,Premium,3999,88.3,145,3601,90.7,158,100,2024-04-23,174,True,False,False,0
STU000226,BI01,2023-08-25,Basic,1499,47.7,59,1679,61.2,52,48,2024-07-23,346,False,True,False,6
STU000226,CS01,2023-03-08,Basic,999,46.1,35,913,79.9,36,27,2023-10-15,209,False,False,False,2
STU000227,CS03,2023-06-26,Basic,1499,41.4,37,1073,68.4,41,23,2023-10-28,219,False,False,False,3
STU000227,MA02,2023-07-08,Basic,999,48.0,96,2788,50.2,91,69,2023-08-22,66,False,False,False,6
STU000228,CS01,2023-07-24,Basic,999,62.4,57,1446,47.4,49,18,2023-08-13,263,False,False,False,1
STU000229,CS01,2023-07-08,Free,0,35.7,26,762,41.1,28,19,2023-09-03,14,False,True,False,4
STU000230,CH01,2023-02-01,Premium,5999,100.0,106,3144,100.0,100,92,2023-09-19,207,True,False,False,0
STU000230,MA01,2023-11-28,Premium,3999,36.9,39,1444,73.6,47,17,2024-04-03,252,False,True,False,8
STU000231,CS01,2023-06-06,Free,0,31.1,23,662,35.0,24,12,2024-01-05,105,False,False,False,12
STU000231,BI01,2023-10-20,Free,0,35.3,42,1057,33.9,38,21,2024-05-11,222,False,True,False,2
STU000231,MA01,2023-10-22,Free,0,12.4,18,516,34.6,16,7,2023-11-26,90,False,False,False,12
STU000232,PH03,2023-09-15,Basic,2999,34.4,70,2094,46.9,82,40,2024-02-21,323,False,False,False,2
STU000232,MA03,2023-05-21,Basic,1499,47.3,139,3087,40.2,122,106,2024-01-12,231,False,True,False,1
STU000233,CS03,2023-02-06,Premium,3999,50.2,48,1781,93.3,50,19,2023-12-06,53,False,False,False,3
STU000233,CH03,2023-10-25,Premium,3999,30.3,61,1752,63.1,63,20,2024-03-10,203,False,True,False,12
STU000234,CS02,2023-05-09,Basic,999,74.8,90,2821,59.2,89,61,2024-05-06,352,False,True,False,6
STU000234,PH03,2023-06-19,Basic,1499,29.2,65,2245,45.5,70,33,2024-06-08,263,False,False,True,3
STU000235,CS03,2023-06-04,Basic,1499,90.2,107,2865,72.8,90,64,2024-02-19,196,True,True,False,0
STU000235,CS02,2023-06-26,Basic,2999,82.8,114,3160,68.8,99,51,2024-02-04,19,True,True,False,0
STU000236,BI02,2023-12-31,Free,0,30.9,70,2101,37.9,61,44,2024-07-26,80,False,True,False,3
STU000237,BI03,2023-09-10,Free,0,44.1,102,3290,26.0,101,45,2024-05-18,322,False,True,False,3
STU000237,BI02,2023-06-17,Free,0,28.1,47,1745,37.3,56,41,2023-07-05,120,False,True,False,4
STU000237,CH03,2023-03-10,Free,0,17.2,35,1362,25.0,36,22,2024-02-14,152,False,True,False,2
STU000238,MA03,2023-01-25,Free,0,13.3,34,1020,30.1,34,16,2023-11-09,158,False,False,True,2
STU000238,BI02,2023-07-19,Free,0,27.3,64,1477,41.6,54,26,2024-01-05,133,False,False,True,2
STU000239,CS01,2023-08-01,Premium,5999,100.0,68,2156,100.0,80,34,2023-09-20,103,True,True,False,0
STU000240,BI02,2023-08-12,Basic,999,37.5,61,2052,38.7,75,21,2023-08-23,26,False,True,False,12
STU000240,BI03,2023-11-16,Basic,1499,50.7,102,2984,44.3,116,33,2024-09-03,96,False,True,False,6
STU000241,PH01,2023-04-24,Free,0,41.3,54,1503,33.6,49,24,2023-12-19,324,False,True,False,1
STU000242,CS02,2023-02-18,Free,0,45.6,47,1793,39.1,54,42,2023-07-24,198,False,True,False,6
STU000242,BI02,2023-06-29,Free,0,44.2,79,2552,44.0,88,26,2024-05-19,190,False,True,False,6
STU000242,BI03,2023-11-03,Free,0,37.8,81,2377,37.1,86,33,2024-01-18,308,False,False,False,2
STU000243,BI01,2023-07-12,Free,0,47.9,60,1807,37.0,52,38,2023-11-18,351,False,True,False,1
STU000243,PH01,2023-07-31,Free,0,38.4,54,1447,32.9,46,47,2024-03-18,304,False,True,False,12
STU000243,MA01,2023-02-09,Free,0,26.6,32,852,35.1,34,21,2023-10-02,42,False,False,False,6
STU000244,PH01,2023-01-06,Free,0,19.7,23,583,34.1,23,19,2023-07-16,261,False,True,False,12
STU000245,PH02,2023-09-16,Basic,2999,54.0,101,2709,62.4,97,63,2023-10-13,13,False,False,False,12
STU000245,MA03,2023-03-02,Basic,1499,33.8,72,2709,56.3,87,48,2023-07-08,292,False,True,False,3
STU000246,CH02,2023-08-25,Free,0,15.7,27,779,36.5,25,20,2024-02-11,228,False,False,True,8
STU000246,MA03,2023-08-09,Free,0,27.9,67,1924,36.2,72,24,2024-06-15,101,False,True,False,3
STU000247,PH03,2023-05-23,Free,0,27.6,73,1794,35.9,66,41,2023-12-06,336,False,False,True,8
STU000247,PH02,2023-10-26,Free,0,24.2,46,1414,22.6,43,39,2024-10-17,362,False,False,True,8
STU000248,BI03,2023-02-14,Premium,9999,57.4,106,3971,91.7,132,38,2023-07-23,322,False,True,False,3
STU000249,CH03,2023-02-19,Premium,3999,70.5,174,5944,93.6,148,145,2023-10-24,226,False,True,False,2
STU000249,BI02,2023-12-08,Premium,3999,100.0,211,4945,71.5,200,114,2024-03-14,310,True,True,False,0
STU000250,CH02,2023-12-26,Free,0,39.7,66,2147,27.6,63,42,2024-02-17,227,False,True,False,8
STU000250,PH03,2023-05-16,Free,0,21.2,54,1883,22.7,50,24,2024-05-03,234,False,False,True,8
STU000250,CH03,2023-01-26,Free,0,27.4,56,1739,29.6,57,32,2024-01-07,11,False,False,False,8
STU000251,BI02,2023-11-23,Free,0,43.9,96,2676,37.6,87,57,2024-03-03,360,False,False,False,1
STU000251,CH02,2023-05-23,Free,0,42.9,66,2252,36.4,68,52,2023-06-26,310,False,True,False,4
STU000251,CS02,2023-10-24,Free,0,50.2,64,2117,39.6,60,53,2024-07-21,138,False,True,False,12
STU000252,MA02,2023-09-09,Basic,2999,14.3,32,783,35.2,27,10,2023-11-07,63,False,False,False,3
STU000252,CS02,2023-03-16,Basic,2999,54.5,78,1490,41.2,65,50,2023-03-23,246,False,True,False,3
STU000253,PH02,2023-04-05,Basic,999,56.8,104,3332,67.8,102,72,2023-04-16,285,False,True,False,3
STU000254,BI01,2023-06-19,Basic,999,91.9,90,2829,64.6,101,57,2024-02-03,159,True,True,False,0
STU000255,MA03,2023-08-22,Basic,1499,24.3,72,1624,51.7,63,28,2023-10-10,104,False,True,False,1
STU000256,PH01,2023-07-29,Premium,9999,67.7,75,2515,59.9,81,24,2024-07-06,243,False,True,False,4
STU000257,BI02,2023-05-25,Basic,1499,79.3,169,5595,56.6,158,143,2023-12-30,324,False,False,False,1
STU000257,MA03,2023-08-16,Basic,999,36.6,97,3385,39.9,95,59,2024-02-03,269,False,True,False,6
STU000258,CH01,2023-11-12,Free,0,39.3,40,1306,41.3,39,20,2024-05-09,284,False,True,False,2
STU000259,CH01,2023-03-03,Basic,2999,57.9,48,1723,53.4,57,16,2023-05-03,186,False,True,False,2
STU000260,MA02,2023-10-30,Free,0,20.1,31,1149,34.8,38,18,2023-11-05,259,False,False,False,3
STU000261,BI02,2023-05-09,Free,0,47.4,84,2405,29.1,94,63,2024-04-03,71,False,False,False,12
STU000261,MA02,2023-08-18,Free,0,22.4,50,1058,39.9,42,39,2024-06-24,189,False,False,False,6
STU000262,PH01,2023-11-08,Premium,3999,52.4,61,1496,69.7,62,24,2023-11-28,208,False,True,False,2
