state_code,district_code,report_date,financial_year,month_num,workers_paid,total_wages_lakhs,wages_within_15days_lakhs,pending_wages_lakhs,avg_wage_rate,notified_wage_rate
RJ,RJ_D03,2023-12-01,FY2024,12,28935,2820.57,1983.68,173.65,285.62,285.6
RJ,RJ_D04,2023-12-01,FY2024,12,30441,1851.23,1571.02,231.44,274.03,285.6
RJ,RJ_D05,2023-12-01,FY2024,12,24325,2069.6,1632.24,175.12,265.41,285.6
RJ,RJ_D01,2024-01-01,FY2024,1,24947,1895.1,1473.14,325.39,289.02,285.6
RJ,RJ_D02,2024-01-01,FY2024,1,29303,2117.51,1259.23,203.33,268.22,285.6
RJ,RJ_D03,2024-01-01,FY2024,1,25045,1488.33,1037.97,268.7,274.98,285.6
RJ,RJ_D04,2024-01-01,FY2024,1,11026,728.68,403.35,49.07,269.66,285.6
RJ,RJ_D05,2024-01-01,FY2024,1,26971,2054.0,1264.92,399.1,280.34,285.6
RJ,RJ_D01,2024-02-01,FY2024,2,6618,507.71,340.49,72.07,276.08,285.6
RJ,RJ_D02,2024-02-01,FY2024,2,15247,1317.62,747.88,76.65,277.56,285.6
RJ,RJ_D03,2024-02-01,FY2024,2,20910,1947.52,1561.29,240.58,274.99,285.6
RJ,RJ_D04,2024-02-01,FY2024,2,22634,1747.42,1141.93,313.81,290.09,285.6
RJ,RJ_D05,2024-02-01,FY2024,2,16299,1102.09,976.62,84.6,280.6,285.6
RJ,RJ_D01,2024-03-01,FY2024,3,20189,1465.66,1044.05,187.97,270.16,285.6
RJ,RJ_D02,2024-03-01,FY2024,3,9220,640.92,358.57,81.08,286.87,285.6
RJ,RJ_D03,2024-03-01,FY2024,3,28424,1857.6,1348.28,291.88,283.24,285.6
RJ,RJ_D04,2024-03-01,FY2024,3,11897,999.18,677.69,91.58,266.61,285.6
RJ,RJ_D05,2024-03-01,FY2024,3,27624,2524.26,2317.47,422.86,266.44,285.6
UP,UP_D01,2019-04-01,FY2020,4,8402,453.83,389.74,63.49,224.56,230.0
UP,UP_D02,2019-04-01,FY2020,4,9674,645.22,473.05,35.6,232.29,230.0
UP,UP_D03,2019-04-01,FY2020,4,23653,1342.95,1038.9,254.85,213.04,230.0
UP,UP_D04,2019-04-01,FY2020,4,12605,785.56,469.29,147.59,217.77,230.0
UP,UP_D05,2019-04-01,FY2020,4,13647,695.9,526.5,77.86,212.61,230.0
UP,UP_D01,2019-05-01,FY2020,5,20120,1288.56,862.7,171.09,225.57,230.0
UP,UP_D02,2019-05-01,FY2020,5,5139,344.08,239.27,55.51,215.72,230.0
UP,UP_D03,2019-05-01,FY2020,5,6912,319.71,194.64,58.72,226.7,230.0
UP,UP_D04,2019-05-01,FY2020,5,6717,460.59,417.05,28.46,222.09,230.0
UP,UP_D05,2019-05-01,FY2020,5,15981,734.99,500.34,124.8,216.7,230.0
UP,UP_D01,2019-06-01,FY2020,6,21771,1321.76,856.0,253.78,215.47,230.0
UP,UP_D02,2019-06-01,FY2020,6,21804,1254.52,1090.1,161.41,211.87,230.0
UP,UP_D03,2019-06-01,FY2020,6,22569,1666.66,1101.01,156.36,231.5,230.0
UP,UP_D04,2019-06-01,FY2020,6,22314,1464.39,1103.47,133.1,220.92,230.0
UP,UP_D05,2019-06-01,FY2020,6,10014,583.65,403.08,57.83,230.98,230.0
UP,UP_D01,2019-07-01,FY2020,7,17647,976.7,633.26,133.79,219.13,230.0
UP,UP_D02,2019-07-01,FY2020,7,19624,1329.61,1152.51,169.21,230.23,230.0
UP,UP_D03,2019-07-01,FY2020,7,23851,1188.61,931.25,131.9,226.44,230.0
UP,UP_D04,2019-07-01,FY2020,7,20950,1047.72,725.1,200.09,213.88,230.0
UP,UP_D05,2019-07-01,FY2020,7,12362,629.13,352.55,41.83,233.36,230.0
UP,UP_D01,2019-08-01,FY2020,8,23262,1274.6,1043.21,181.42,230.7,230.0
UP,UP_D02,2019-08-01,FY2020,8,21017,1441.87,1247.91,190.83,218.1,230.0
UP,UP_D03,2019-08-01,FY2020,8,23951,1060.32,653.46,161.72,215.49,230.0
UP,UP_D04,2019-08-01,FY2020,8,5108,306.39,278.2,35.74,228.09,230.0
UP,UP_D05,2019-08-01,FY2020,8,24695,1803.27,1249.3,298.5,216.57,230.0
UP,UP_D01,2019-09-01,FY2020,9,15743,1108.11,681.64,108.3,223.82,230.0
UP,UP_D02,2019-09-01,FY2020,9,5683,312.6,190.92,44.24,222.83,230.0
UP,UP_D03,2019-09-01,FY2020,9,10715,812.44,513.09,135.64,229.11,230.0
UP,UP_D04,2019-09-01,FY2020,9,11832,876.07,564.88,122.78,226.06,230.0
UP,UP_D05,2019-09-01,FY2020,9,16656,811.33,449.73,90.63,221.11,230.0
UP,UP_D01,2019-10-01,FY2020,10,5859,388.22,279.12,41.44,227.8,230.0
UP,UP_D02,2019-10-01,FY2020,10,20710,1510.53,1121.06,221.93,228.58,230.0
UP,UP_D03,2019-10-01,FY2020,10,23632,1082.11,778.48,153.08,213.1,230.0
UP,UP_D04,2019-10-01,FY2020,10,18475,1348.51,742.59,160.36,232.48,230.0
UP,UP_D05,2019-10-01,FY2020,10,23481,1143.36,971.18,124.45,232.34,230.0
UP,UP_D01,2019-11-01,FY2020,11,23885,1297.87,738.11,200.3,230.35,230.0
UP,UP_D02,2019-11-01,FY2020,11,18204,1077.57,602.49,191.64,217.63,230.0
UP,UP_D03,2019-11-01,FY2020,11,10831,666.64,528.18,105.97,218.89,230.0
UP,UP_D04,2019-11-01,FY2020,11,8527,472.32,283.94,42.44,229.12,230.0
UP,UP_D05,2019-11-01,FY2020,11,20830,1324.13,1122.86,100.39,220.32,230.0
UP,UP_D01,2019-12-01,FY2020,12,13226,710.62,525.47,100.13,215.01,230.0
UP,UP_D02,2019-12-01,FY2020,12,11213,616.94,456.89,96.55,219.28,230.0
UP,UP_D03,2019-12-01,FY2020,12,12036,524.56,333.39,52.54,214.99,230.0
UP,UP_D04,2019-12-01,FY2020,12,10081,648.94,574.61,74.85,215.82,230.0
UP,UP_D05,2019-12-01,FY2020,12,16735,822.46,677.4,51.74,223.57,230.0
UP,UP_D01,2020-01-01,FY2020,1,21103,1206.79,674.15,158.03,231.78,230.0
UP,UP_D02,2020-01-01,FY2020,1,11701,860.74,695.38,115.29,216.57,230.0
UP,UP_D03,2020-01-01,FY2020,1,10294,582.22,402.0,46.61,219.5,230.0
UP,UP_D04,2020-01-01,FY2020,1,10213,465.12,293.71,47.22,217.11,230.0
UP,UP_D05,2020-01-01,FY2020,1,20067,1090.46,967.34,215.0,214.26,230.0
UP,UP_D01,2020-02-01,FY2020,2,9037,566.09,517.22,103.65,231.67,230.0
UP,UP_D02,2020-02-01,FY2020,2,13568,850.61,769.05,104.57,223.8,230.0
UP,UP_D03,2020-02-01,FY2020,2,16208,717.54,427.13,40.59,219.42,230.0
UP,UP_D04,2020-02-01,FY2020,2,24501,1747.61,1588.88,340.82,223.77,230.0
UP,UP_D05,2020-02-01,FY2020,2,6716,454.96,385.82,68.96,233.18,230.0
UP,UP_D01,2020-03-01,FY2020,3,14699,880.0,768.49,101.82,226.32,230.0
UP,UP_D02,2020-03-01,FY2020,3,16921,1130.35,760.82,170.47,214.51,230.0
UP,UP_D03,2020-03-01,FY2020,3,24235,1817.71,1454.89,205.29,222.92,230.0
UP,UP_D04,2020-03-01,FY2020,3,13810,756.36,679.2,127.13,225.31,230.0
UP,UP_D05,2020-03-01,FY2020,3,21447,1388.16,886.12,131.21,230.23,230.0
UP,UP_D01,2020-04-01,FY2021,4,16149,872.59,532.56,64.44,237.9,236.9
UP,UP_D02,2020-04-01,FY2021,4,16137,1049.63,952.63,103.3,232.57,236.9
UP,UP_D03,2020-04-01,FY2021,4,8939,448.81,382.54,62.11,238.74,236.9
UP,UP_D04,2020-04-01,FY2021,4,13098,763.88,498.7,40.77,235.26,236.9
UP,UP_D05,2020-04-01,FY2021,4,14657,752.17,636.97,141.35,234.09,236.9
UP,UP_D01,2020-05-01,FY2021,5,8314,478.0,318.54,84.47,233.93,236.9
UP,UP_D02,2020-05-01,FY2021,5,19328,973.26,850.67,163.23,229.29,236.9
UP,UP_D03,2020-05-01,FY2021,5,19575,954.68,596.96,136.69,235.04,236.9
UP,UP_D04,2020-05-01,FY2021,5,14455,716.3,566.88,122.16,232.27,236.9
UP,UP_D05,2020-05-01,FY2021,5,14854,723.22,546.3,76.61,239.85,236.9
UP,UP_D01,2020-06-01,FY2021,6,10746,694.55,434.33,105.54,230.66,236.9
UP,UP_D02,2020-06-01,FY2021,6,4584,295.64,192.67,39.25,229.28,236.9
UP,UP_D03,2020-06-01,FY2021,6,17328,1071.1,939.88,177.52,233.37,236.9
UP,UP_D04,2020-06-01,FY2021,6,11088,564.45,416.71,104.33,218.01,236.9
UP,UP_D05,2020-06-01,FY2021,6,21075,1184.19,812.74,73.96,239.1,236.9
UP,UP_D01,2020-07-01,FY2021,7,4404,273.37,186.45,40.68,237.94,236.9
UP,UP_D02,2020-07-01,FY2021,7,8401,481.69,357.36,58.52,224.91,236.9
UP,UP_D03,2020-07-01,FY2021,7,8732,612.03,363.15,39.05,223.23,236.9
UP,UP_D04,2020-07-01,FY2021,7,17901,1248.97,791.63,193.58,231.29,236.9
UP,UP_D05,2020-07-01,FY2021,7,19948,1307.05,723.46,157.44,222.07,236.9
UP,UP_D01,2020-08-01,FY2021,8,19050,1514.29,962.17,92.66,235.11,236.9
UP,UP_D02,2020-08-01,FY2021,8,14208,1140.41,636.2,108.89,230.11,236.9
UP,UP_D03,2020-08-01,FY2021,8,12961,684.79,417.53,64.59,237.22,236.9
UP,UP_D04,2020-08-01,FY2021,8,4996,306.43,254.85,52.33,241.06,236.9
UP,UP_D05,2020-08-01,FY2021,8,5482,286.31,262.25,42.32,218.33,236.9
UP,UP_D01,2020-09-01,FY2021,9,13367,764.98,644.49,114.6,221.94,236.9
UP,UP_D02,2020-09-01,FY2021,9,15563,1074.65,793.62,120.14,239.1,236.9
UP,UP_D03,2020-09-01,FY2021,9,11739,727.49,493.95,41.91,218.33,236.9
UP,UP_D04,2020-09-01,FY2021,9,6511,367.32,288.05,21.24,228.64,236.9
UP,UP_D05,2020-09-01,FY2021,9,9735,497.84,452.54,91.16,220.83,236.9
UP,UP_D01,2020-10-01,FY2021,10,15152,896.81,648.74,160.65,232.66,236.9
UP,UP_D02,2020-10-01,FY2021,10,13241,1067.53,804.21,164.63,241.47,236.9
UP,UP_D03,2020-10-01,FY2021,10,6079,478.11,407.43,39.05,229.56,236.9
UP,UP_D04,2020-10-01,FY2021,10,6875,350.21,284.17,19.15,225.78,236.9
UP,UP_D05,2020-10-01,FY2021,10,16480,1164.22,845.83,123.1,229.41,236.9
UP,UP_D01,2020-11-01,FY2021,11,14416,704.9,513.8,53.87,227.06,236.9
UP,UP_D02,2020-11-01,FY2021,11,5830,299.5,253.13,42.73,236.51,236.9
UP,UP_D03,2020-11-01,FY2021,11,4391,312.46,177.6,59.74,235.45,236.9
UP,UP_D04,2020-11-01,FY2021,11,6477,420.42,253.83,52.49,234.23,236.9
UP,UP_D05,2020-11-01,FY2021,11,4710,348.15,267.84,53.46,218.17,236.9
UP,UP_D01,2020-12-01,FY2021,12,19825,994.56,758.23,153.6,237.34,236.9
UP,UP_D02,2020-12-01,FY2021,12,16546,1042.27,701.14,177.53,232.97,236.9
UP,UP_D03,2020-12-01,FY2021,12,18806,1550.05,991.7,186.27,236.48,236.9
UP,UP_D04,2020-12-01,FY2021,12,10565,809.81,592.72,100.2,234.03,236.9
UP,UP_D05,2020-12-01,FY2021,12,16293,1053.2,606.94,136.39,235.55,236.9
UP,UP_D01,2021-01-01,FY2021,1,18380,1250.29,921.83,91.01,229.27,236.9
UP,UP_D02,2021-01-01,FY2021,1,6437,515.8,334.36,62.79,232.06,236.9
UP,UP_D03,2021-01-01,FY2021,1,4533,300.59,186.77,25.56,233.48,236.9
UP,UP_D04,2021-01-01,FY2021,1,7525,552.02,323.57,103.29,225.56,236.9
UP,UP_D05,2021-01-01,FY2021,1,17097,963.64,784.92,111.6,235.45,236.9
UP,UP_D01,2021-02-01,FY2021,2,14511,1064.01,601.18,163.56,225.35,236.9
UP,UP_D02,2021-02-01,FY2021,2,14098,1093.64,922.01,183.59,228.23,236.9
UP,UP_D03,2021-02-01,FY2021,2,9786,443.47,250.58,73.25,225.75,236.9
UP,UP_D04,2021-02-01,FY2021,2,12385,791.65,657.49,54.49,239.93,236.9
UP,UP_D05,2021-02-01,FY2021,2,9276,552.89,504.05,60.93,239.22,236.9
UP,UP_D01,2021-03-01,FY2021,3,18243,1332.29,873.22,215.65,229.48,236.9
UP,UP_D02,2021-03-01,FY2021,3,18418,898.82,534.96,93.38,221.49,236.9
UP,UP_D03,2021-03-01,FY2021,3,12505,975.96,794.52,76.91,237.9,236.9
UP,UP_D04,2021-03-01,FY2021,3,5491,268.57,206.56,39.83,226.62,236.9
UP,UP_D05,2021-03-01,FY2021,3,5666,393.73,315.05,35.1,230.44,236.9
UP,UP_D01,2021-04-01,FY2022,4,16623,1061.89,824.67,96.2,231.86,243.8
UP,UP_D02,2021-04-01,FY2022,4,5901,339.4,230.18,45.49,227.78,243.8
UP,UP_D03,2021-04-01,FY2022,4,22595,1755.32,971.78,137.15,227.76,243.8
UP,UP_D04,2021-04-01,FY2022,4,8719,577.32,456.26,75.23,243.57,243.8
UP,UP_D05,2021-04-01,FY2022,4,25451,1231.72,1099.25,236.19,224.95,243.8
UP,UP_D01,2021-05-01,FY2022,5,9930,789.53,533.71,155.82,237.51,243.8
UP,UP_D02,2021-05-01,FY2022,5,10226,526.13,384.17,45.04,244.54,243.8
UP,UP_D03,2021-05-01,FY2022,5,8644,432.48,262.3,67.71,233.22,243.8
UP,UP_D04,2021-05-01,FY2022,5,8269,422.33,274.43,62.42,248.07,243.8
UP,UP_D05,2021-05-01,FY2022,5,22988,1200.06,715.92,152.63,228.05,243.8
UP,UP_D01,2021-06-01,FY2022,6,8786,491.31,360.87,96.49,240.92,243.8
UP,UP_D02,2021-06-01,FY2022,6,11739,680.66,552.7,34.96,245.0,243.8
UP,UP_D03,2021-06-01,FY2022,6,22853,1221.47,678.44,221.47,235.34,243.8
UP,UP_D04,2021-06-01,FY2022,6,20644,1511.98,1032.63,225.73,228.19,243.8
UP,UP_D05,2021-06-01,FY2022,6,9175,604.0,502.5,105.59,234.84,243.8
UP,UP_D01,2021-07-01,FY2022,7,25656,1317.88,1103.73,85.75,239.53,243.8
UP,UP_D02,2021-07-01,FY2022,7,17992,1361.96,932.39,195.69,226.89,243.8
UP,UP_D03,2021-07-01,FY2022,7,8160,468.75,339.17,75.41,240.83,243.8
UP,UP_D04,2021-07-01,FY2022,7,23920,1276.76,1022.68,77.85,241.52,243.8
UP,UP_D05,2021-07-01,FY2022,7,14180,817.73,745.1,132.42,236.4,243.8
UP,UP_D01,2021-08-01,FY2022,8,8127,486.63,385.08,37.39,232.53,243.8
UP,UP_D02,2021-08-01,FY2022,8,23852,1794.88,1265.2,275.8,247.0,243.8
UP,UP_D03,2021-08-01,FY2022,8,17045,1361.02,1069.31,69.59,238.93,243.8
UP,UP_D04,2021-08-01,FY2022,8,5877,460.27,293.66,89.53,247.78,243.8
UP,UP_D05,2021-08-01,FY2022,8,23639,1778.43,1375.38,354.18,234.27,243.8
UP,UP_D01,2021-09-01,FY2022,9,19089,1010.33,920.68,182.25,230.25,243.8
UP,UP_D02,2021-09-01,FY2022,9,8464,409.84,321.34,40.85,232.92,243.8
UP,UP_D03,2021-09-01,FY2022,9,22217,1736.24,1444.56,284.21,242.07,243.8
UP,UP_D04,2021-09-01,FY2022,9,20699,1130.19,808.19,147.73,235.17,243.8
UP,UP_D05,2021-09-01,FY2022,9,10239,704.25,479.11,90.87,245.63,243.8
UP,UP_D01,2021-10-01,FY2022,10,20277,1229.58,1117.4,243.75,241.49,243.8
UP,UP_D02,2021-10-01,FY2022,10,6548,364.34,269.22,28.52,225.29,243.8
UP,UP_D03,2021-10-01,FY2022,10,10371,532.85,365.23,43.09,246.52,243.8
UP,UP_D04,2021-10-01,FY2022,10,9391,546.66,463.41,104.74,224.38,243.8
UP,UP_D05,2021-10-01,FY2022,10,13664,875.34,482.95,154.7,245.44,243.8
UP,UP_D01,2021-11-01,FY2022,11,25851,1951.21,1418.6,222.71,238.55,243.8
UP,UP_D02,2021-11-01,FY2022,11,21469,1580.81,1106.31,311.48,235.86,243.8
UP,UP_D03,2021-11-01,FY2022,11,11983,677.75,373.36,83.92,242.95,243.8
UP,UP_D04,2021-11-01,FY2022,11,11869,915.93,536.24,96.06,234.12,243.8
UP,UP_D05,2021-11-01,FY2022,11,23576,1332.45,1036.85,170.62,236.62,243.8
UP,UP_D01,2021-12-01,FY2022,12,10278,784.95,703.9,139.23,231.09,243.8
UP,UP_D02,2021-12-01,FY2022,12,8550,681.24,479.23,88.3,239.91,243.8
UP,UP_D03,2021-12-01,FY2022,12,20203,1503.14,894.83,199.11,240.56,243.8
UP,UP_D04,2021-12-01,FY2022,12,26990,2030.55,1120.9,232.64,237.85,243.8
UP,UP_D05,2021-12-01,FY2022,12,9742,762.79,529.84,47.7,247.06,243.8
UP,UP_D01,2022-01-01,FY2022,1,14341,817.81,614.75,85.72,233.13,243.8
UP,UP_D02,2022-01-01,FY2022,1,7726,463.87,333.56,85.08,243.29,243.8
UP,UP_D03,2022-01-01,FY2022,1,22430,1347.33,800.59,91.01,242.68,243.8
UP,UP_D04,2022-01-01,FY2022,1,24731,1473.05,929.45,122.26,231.11,243.8
UP,UP_D05,2022-01-01,FY2022,1,9022,475.8,309.52,94.21,235.97,243.8
UP,UP_D01,2022-02-01,FY2022,2,21707,1384.74,1023.18,238.04,229.46,243.8
UP,UP_D02,2022-02-01,FY2022,2,20164,1600.38,973.38,312.72,246.0,243.8
UP,UP_D03,2022-02-01,FY2022,2,25348,1799.8,1650.79,200.61,234.92,243.8
UP,UP_D04,2022-02-01,FY2022,2,9988,638.12,356.43,114.55,237.58,243.8
UP,UP_D05,2022-02-01,FY2022,2,6660,328.37,230.84,24.08,241.8,243.8
UP,UP_D01,2022-03-01,FY2022,3,14107,1025.99,828.08,112.33,247.64,243.8
UP,UP_D02,2022-03-01,FY2022,3,12873,960.07,832.44,143.47,237.56,243.8
UP,UP_D03,2022-03-01,FY2022,3,23519,1227.1,875.68,243.08,230.85,243.8
UP,UP_D04,2022-03-01,FY2022,3,26251,1668.68,1365.83,186.19,247.31,243.8
UP,UP_D05,2022-03-01,FY2022,3,17290,1183.57,971.94,150.31,247.6,243.8
UP,UP_D01,2022-04-01,FY2023,4,15347,1046.43,604.59,82.05,251.1,250.7
UP,UP_D02,2022-04-01,FY2023,4,28586,1566.42,1368.26,106.68,236.42,250.7
UP,UP_D03,2022-04-01,FY2023,4,22858,1777.86,1066.89,272.18,243.24,250.7
UP,UP_D04,2022-04-01,FY2023,4,10575,621.48,560.07,120.79,234.62,250.7
UP,UP_D05,2022-04-01,FY2023,4,15369,1174.76,850.22,152.16,248.09,250.7
UP,UP_D01,2022-05-01,FY2023,5,13719,746.8,547.77,74.27,230.68,250.7
UP,UP_D02,2022-05-01,FY2023,5,27527,1720.34,1131.37,109.55,237.37,250.7
UP,UP_D03,2022-05-01,FY2023,5,9022,519.64,410.33,33.78,246.69,250.7
UP,UP_D04,2022-05-01,FY2023,5,21311,1227.96,846.55,216.44,252.82,250.7
UP,UP_D05,2022-05-01,FY2023,5,12584,949.06,727.14,152.85,234.27,250.7
UP,UP_D01,2022-06-01,FY2023,6,8042,472.7,377.64,80.85,241.1,250.7
UP,UP_D02,2022-06-01,FY2023,6,13486,1147.72,960.16,72.64,250.53,250.7
UP,UP_D03,2022-06-01,FY2023,6,11654,572.69,447.33,85.09,243.18,250.7
UP,UP_D04,2022-06-01,FY2023,6,15957,790.49,708.01,95.61,244.08,250.7
UP,UP_D05,2022-06-01,FY2023,6,18360,1292.08,1042.18,124.96,248.04,250.7
UP,UP_D01,2022-07-01,FY2023,7,7382,574.2,481.2,63.17,238.64,250.7
UP,UP_D02,2022-07-01,FY2023,7,23263,1598.6,1465.52,208.36,240.53,250.7
UP,UP_D03,2022-07-01,FY2023,7,23975,1536.99,1139.97,241.55,245.65,250.7
UP,UP_D04,2022-07-01,FY2023,7,20419,1035.92,781.31,116.58,239.85,250.7
UP,UP_D05,2022-07-01,FY2023,7,20423,1107.43,971.83,98.43,254.07,250.7
UP,UP_D01,2022-08-01,FY2023,8,15904,1292.14,1017.11,66.78,234.92,250.7
UP,UP_D02,2022-08-01,FY2023,8,23248,1190.24,744.07,228.17,247.43,250.7
UP,UP_D03,2022-08-01,FY2023,8,11224,654.76,521.47,98.67,245.22,250.7
UP,UP_D04,2022-08-01,FY2023,8,8319,423.77,373.51,47.59,232.41,250.7
UP,UP_D05,2022-08-01,FY2023,8,9226,460.78,342.7,24.74,239.78,250.7
UP,UP_D01,2022-09-01,FY2023,9,13667,645.73,554.35,56.75,230.71,250.7
UP,UP_D02,2022-09-01,FY2023,9,12762,637.73,527.82,79.16,240.66,250.7
UP,UP_D03,2022-09-01,FY2023,9,11657,643.21,420.47,49.11,250.31,250.7
UP,UP_D04,2022-09-01,FY2023,9,26764,1551.54,941.74,196.3,244.12,250.7
UP,UP_D05,2022-09-01,FY2023,9,12513,806.56,523.31,160.29,231.08,250.7
UP,UP_D01,2022-10-01,FY2023,10,6106,292.6,171.26,26.98,236.03,250.7
UP,UP_D02,2022-10-01,FY2023,10,6145,294.94,265.75,24.17,232.53,250.7
UP,UP_D03,2022-10-01,FY2023,10,10714,514.17,395.11,77.41,231.28,250.7
UP,UP_D04,2022-10-01,FY2023,10,16793,1268.71,1055.51,80.7,231.86,250.7
UP,UP_D05,2022-10-01,FY2023,10,18922,1245.37,806.14,229.32,255.37,250.7
UP,UP_D01,2022-11-01,FY2023,11,10098,520.96,443.84,36.65,251.16,250.7
UP,UP_D02,2022-11-01,FY2023,11,28501,1625.74,1283.75,314.07,241.59,250.7
UP,UP_D03,2022-11-01,FY2023,11,17596,1312.58,1172.09,227.69,245.82,250.7
UP,UP_D04,2022-11-01,FY2023,11,18291,1201.76,951.37,113.11,239.64,250.7
UP,UP_D05,2022-11-01,FY2023,11,7830,634.45,375.79,39.17,253.29,250.7
UP,UP_D01,2022-12-01,FY2023,12,9228,441.93,333.75,53.0,234.44,250.7
UP,UP_D02,2022-12-01,FY2023,12,25296,1356.05,874.12,229.5,247.78,250.7
UP,UP_D03,2022-12-01,FY2023,12,18338,1523.81,864.15,189.53,238.9,250.7
UP,UP_D04,2022-12-01,FY2023,12,23435,2087.62,1329.9,188.07,255.61,250.7
UP,UP_D05,2022-12-01,FY2023,12,7325,607.49,511.76,60.41,254.23,250.7
UP,UP_D01,2023-01-01,FY2023,1,27250,2050.56,1272.2,341.82,246.7,250.7
UP,UP_D02,2023-01-01,FY2023,1,17518,1049.93,703.32,131.18,253.16,250.7
UP,UP_D03,2023-01-01,FY2023,1,27152,1746.9,1263.61,277.43,234.95,250.7
UP,UP_D04,2023-01-01,FY2023,1,16949,906.69,647.76,137.43,231.83,250.7
UP,UP_D05,2023-01-01,FY2023,1,28990,2181.67,1477.86,135.28,233.54,250.7
UP,UP_D01,2023-02-01,FY2023,2,13123,661.42,400.56,33.87,236.4,250.7
UP,UP_D02,2023-02-01,FY2023,2,19822,1428.25,914.01,120.06,253.37,250.7
UP,UP_D03,2023-02-01,FY2023,2,22999,1720.5,968.17,230.67,253.81,250.7
UP,UP_D04,2023-02-01,FY2023,2,27649,1531.62,1359.52,245.29,239.44,250.7
UP,UP_D05,2023-02-01,FY2023,2,29492,1688.03,999.72,175.4,249.45,250.7
UP,UP_D01,2023-03-01,FY2023,3,19855,1059.58,769.09,98.7,232.7,250.7
UP,UP_D02,2023-03-01,FY2023,3,27241,1575.7,893.19,279.75,230.75,250.7
UP,UP_D03,2023-03-01,FY2023,3,5933,471.17,381.76,58.87,243.64,250.7
UP,UP_D04,2023-03-01,FY2023,3,24748,1222.53,854.2,178.87,240.49,250.7
UP,UP_D05,2023-03-01,FY2023,3,18311,1240.34,990.89,145.61,243.0,250.7
UP,UP_D01,2023-04-01,FY2024,4,23345,1893.29,1333.32,179.32,255.17,257.6
UP,UP_D02,2023-04-01,FY2024,4,12303,871.7,798.11,75.31,258.09,257.6
UP,UP_D03,2023-04-01,FY2024,4,7790,439.87,323.12,26.13,261.65,257.6
UP,UP_D04,2023-04-01,FY2024,4,26469,1975.31,1227.57,357.28,253.31,257.6
UP,UP_D05,2023-04-01,FY2024,4,8269,533.86,388.77,101.9,241.93,257.6
UP,UP_D01,2023-05-01,FY2024,5,17964,1091.86,688.06,102.77,240.83,257.6
UP,UP_D02,2023-05-01,FY2024,5,29428,2045.08,1138.91,326.17,255.04,257.6
UP,UP_D03,2023-05-01,FY2024,5,29059,1437.54,1084.78,133.44,237.01,257.6
UP,UP_D04,2023-05-01,FY2024,5,27473,1469.63,826.13,269.96,255.41,257.6
UP,UP_D05,2023-05-01,FY2024,5,28965,1650.83,1078.28,94.58,252.41,257.6
UP,UP_D01,2023-06-01,FY2024,6,9830,623.4,420.93,89.99,254.67,257.6
UP,UP_D02,2023-06-01,FY2024,6,12962,891.65,523.5,87.07,262.68,257.6
UP,UP_D03,2023-06-01,FY2024,6,27668,2346.11,1875.68,306.26,259.37,257.6
UP,UP_D04,2023-06-01,FY2024,6,8324,574.2,411.69,99.31,241.32,257.6
UP,UP_D05,2023-06-01,FY2024,6,25139,2099.5,1678.77,186.42,259.53,257.6
UP,UP_D01,2023-07-01,FY2024,7,7640,555.42,367.98,106.0,240.58,257.6
UP,UP_D02,2023-07-01,FY2024,7,8766,774.38,486.76,88.74,258.01,257.6
UP,UP_D03,2023-07-01,FY2024,7,9041,566.18,452.29,33.0,241.22,257.6
UP,UP_D04,2023-07-01,FY2024,7,18700,1572.95,1295.64,292.64,245.1,257.6
UP,UP_D05,2023-07-01,FY2024,7,26498,1606.16,1475.64,158.63,256.33,257.6
UP,UP_D01,2023-08-01,FY2024,8,14448,845.9,655.86,89.9,258.75,257.6
UP,UP_D02,2023-08-01,FY2024,8,24331,2180.55,1778.5,287.59,260.23,257.6
UP,UP_D03,2023-08-01,FY2024,8,18031,1334.54,1143.17,168.71,252.47,257.6
UP,UP_D04,2023-08-01,FY2024,8,6193,509.36,370.99,42.74,262.35,257.6
UP,UP_D05,2023-08-01,FY2024,8,19782,1575.94,1193.0,299.51,248.31,257.6
UP,UP_D01,2023-09-01,FY2024,9,8646,479.58,333.17,59.19,241.1,257.6
UP,UP_D02,2023-09-01,FY2024,9,9550,582.06,346.29,101.59,261.03,257.6
UP,UP_D03,2023-09-01,FY2024,9,17792,1025.4,925.68,194.3,258.33,257.6
UP,UP_D04,2023-09-01,FY2024,9,28013,2265.97,1772.85,183.11,247.88,257.6
UP,UP_D05,2023-09-01,FY2024,9,24778,1763.08,1547.52,297.2,246.01,257.6
UP,UP_D01,2023-10-01,FY2024,10,13482,1149.72,868.11,163.88,259.26,257.6
UP,UP_D02,2023-10-01,FY2024,10,22025,1698.75,1265.09,334.25,240.32,257.6
UP,UP_D03,2023-10-01,FY2024,10,19488,1642.44,1107.51,93.78,258.99,257.6
UP,UP_D04,2023-10-01,FY2024,10,7068,472.06,301.81,85.01,237.22,257.6
UP,UP_D05,2023-10-01,FY2024,10,6806,435.36,295.88,33.64,254.07,257.6
UP,UP_D01,2023-11-01,FY2024,11,21102,1526.44,1323.34,225.69,251.91,257.6
UP,UP_D02,2023-11-01,FY2024,11,24252,1184.2,907.79,84.81,240.94,257.6
UP,UP_D03,2023-11-01,FY2024,11,22117,1373.97,793.12,273.98,247.71,257.6
UP,UP_D04,2023-11-01,FY2024,11,15864,1428.92,979.03,175.27,259.84,257.6
