state_code,district_code,report_date,financial_year,month_num,job_cards_issued,active_job_cards,households_demanded,households_employed,households_100days,person_days_total,person_days_sc,person_days_st,person_days_women,person_days_pwd,avg_days_per_hh
RJ,RJ_D03,2023-02-01,FY2023,2,74293,62494,30797,27833,9491,1084384,162759,139000,567206,16430,39.0
RJ,RJ_D04,2023-02-01,FY2023,2,48438,40715,24672,20688,4691,677656,116653,65909,369415,16957,32.8
RJ,RJ_D05,2023-02-01,FY2023,2,48891,37256,18867,17256,4895,630489,108264,79201,328237,14325,36.5
RJ,RJ_D01,2023-03-01,FY2023,3,82164,69172,54959,49166,8560,2380128,366507,290466,1257964,24358,48.4
RJ,RJ_D02,2023-03-01,FY2023,3,62758,49845,32646,28764,4566,935096,171607,103412,527160,21550,32.5
RJ,RJ_D03,2023-03-01,FY2023,3,79490,67874,43084,38341,7862,1389815,274264,162309,789279,36758,36.2
RJ,RJ_D04,2023-03-01,FY2023,3,79962,70965,45073,38642,10295,1451854,270138,192131,814931,25394,37.6
RJ,RJ_D05,2023-03-01,FY2023,3,52678,42910,22799,20744,4546,687683,104202,88538,383874,11561,33.2
RJ,RJ_D01,2023-04-01,FY2024,4,50577,41040,27261,24270,6580,1019471,166248,152188,557895,24228,42.0
RJ,RJ_D02,2023-04-01,FY2024,4,53389,43930,24147,21116,7238,896466,136567,82346,487031,11833,42.5
RJ,RJ_D03,2023-04-01,FY2024,4,48602,41964,30372,25956,8565,942684,195470,102599,540444,20794,36.3
RJ,RJ_D04,2023-04-01,FY2024,4,81413,73076,47868,43867,9997,1863655,317610,228268,986336,39275,42.5
RJ,RJ_D05,2023-04-01,FY2024,4,69773,60303,52782,45842,9648,1815167,293471,169643,981182,27962,39.6
RJ,RJ_D01,2023-05-01,FY2024,5,87119,72627,51264,45184,8035,2058955,386206,245703,1120291,61515,45.6
RJ,RJ_D02,2023-05-01,FY2024,5,83602,70519,56354,49878,9489,2214796,337463,262525,1223855,32236,44.4
RJ,RJ_D03,2023-05-01,FY2024,5,87021,77136,66591,58405,18922,2225786,439438,216990,1263473,34533,38.1
RJ,RJ_D04,2023-05-01,FY2024,5,83471,74423,46327,40330,13962,1875550,378510,235051,1017523,29475,46.5
RJ,RJ_D05,2023-05-01,FY2024,5,55948,48354,34928,30563,7593,1489617,300805,221721,811029,39549,48.7
RJ,RJ_D01,2023-06-01,FY2024,6,78873,65940,60976,51612,8869,2746097,484271,386700,1575121,30891,53.2
RJ,RJ_D02,2023-06-01,FY2024,6,83731,68428,50961,45133,15132,1538936,274870,202005,866978,36704,34.1
RJ,RJ_D03,2023-06-01,FY2024,6,53139,42240,28869,26040,5357,1002099,207882,90721,581086,23585,38.5
RJ,RJ_D04,2023-06-01,FY2024,6,81485,64714,35226,31558,9998,1597118,253256,215939,904184,37006,50.6
RJ,RJ_D05,2023-06-01,FY2024,6,78938,69219,54434,45515,11266,1612940,281381,184562,845116,27381,35.4
RJ,RJ_D01,2023-07-01,FY2024,7,52182,45462,37331,31158,10625,1266901,212806,119863,696843,32800,40.7
RJ,RJ_D02,2023-07-01,FY2024,7,76527,57971,29347,25387,5307,881960,147164,121894,507791,15965,34.7
RJ,RJ_D03,2023-07-01,FY2024,7,84656,67574,44025,37368,10391,1867324,347713,208148,1043589,23263,50.0
RJ,RJ_D04,2023-07-01,FY2024,7,83943,69291,44468,39216,10782,1233901,235622,128962,694485,32637,31.5
RJ,RJ_D05,2023-07-01,FY2024,7,80484,67033,44728,37622,11477,1336963,240388,143130,705956,30203,35.5
RJ,RJ_D01,2023-08-01,FY2024,8,49867,43000,21296,17633,4447,454869,75767,60233,238242,12184,25.8
RJ,RJ_D02,2023-08-01,FY2024,8,47804,37622,23411,20065,3418,624502,103806,87781,336482,16098,31.1
RJ,RJ_D03,2023-08-01,FY2024,8,84074,68526,46116,39784,13638,1054989,201736,126207,573132,23899,26.5
RJ,RJ_D04,2023-08-01,FY2024,8,76395,57346,25810,23063,6533,955334,186922,140478,537043,15248,41.4
RJ,RJ_D05,2023-08-01,FY2024,8,51952,45056,26729,22250,4939,918159,165290,106473,502657,13017,41.3
RJ,RJ_D01,2023-09-01,FY2024,9,62707,50508,16797,15094,3521,470655,94611,48345,263303,9152,31.2
RJ,RJ_D02,2023-09-01,FY2024,9,83596,65402,31567,27902,5833,609875,115326,81915,328684,13964,21.9
RJ,RJ_D03,2023-09-01,FY2024,9,63786,54663,20105,18293,3795,457359,70197,44222,251982,7021,25.0
RJ,RJ_D04,2023-09-01,FY2024,9,81771,61508,25278,21714,3341,471007,82340,56319,256349,9711,21.7
RJ,RJ_D05,2023-09-01,FY2024,9,71955,54073,23326,21381,5426,624636,105383,85225,353778,12758,29.2
RJ,RJ_D01,2023-10-01,FY2024,10,87511,67281,17813,16011,4986,283000,46959,25768,152140,7205,17.7
RJ,RJ_D02,2023-10-01,FY2024,10,68803,55194,18452,15280,3208,359424,74922,50615,187409,10053,23.5
RJ,RJ_D03,2023-10-01,FY2024,10,79636,69048,24252,20968,4415,357917,58588,37508,196512,8929,17.1
RJ,RJ_D04,2023-10-01,FY2024,10,67000,50831,22835,20887,6413,571351,104368,84426,299694,9892,27.4
RJ,RJ_D05,2023-10-01,FY2024,10,56853,44309,12807,11337,3472,258089,40989,35788,144054,4584,22.8
RJ,RJ_D01,2023-11-01,FY2024,11,75181,59316,17921,16351,3402,323649,65832,42871,169505,4189,19.8
RJ,RJ_D02,2023-11-01,FY2024,11,47969,40516,12988,10914,3728,222673,36632,26728,124869,2566,20.4
RJ,RJ_D03,2023-11-01,FY2024,11,58868,51276,16548,14533,3437,224502,35907,26206,119558,2469,15.4
RJ,RJ_D04,2023-11-01,FY2024,11,82105,73662,28195,25560,5070,633846,102566,93229,367433,15360,24.8
RJ,RJ_D05,2023-11-01,FY2024,11,87720,73284,21011,18241,4901,287212,53806,42757,152626,7424,15.7
RJ,RJ_D01,2023-12-01,FY2024,12,84729,75540,33970,29756,10279,736587,117633,87369,414772,11009,24.8
RJ,RJ_D02,2023-12-01,FY2024,12,73812,62739,18403,16194,4928,354373,53413,32085,191865,10108,21.9
RJ,RJ_D03,2023-12-01,FY2024,12,56988,48163,14688,12596,4025,307822,47935,35621,160606,6038,24.4
RJ,RJ_D04,2023-12-01,FY2024,12,74704,57355,18243,15772,5266,431771,65929,58574,234150,7706,27.4
RJ,RJ_D05,2023-12-01,FY2024,12,78454,69648,31194,27484,6085,689579,113821,85400,373417,15951,25.1
RJ,RJ_D01,2024-01-01,FY2024,1,57467,44751,24182,20249,5086,465799,70957,42928,247112,12732,23.0
RJ,RJ_D02,2024-01-01,FY2024,1,59185,52826,24278,21077,5606,569650,111381,60923,308284,15882,27.0
RJ,RJ_D03,2024-01-01,FY2024,1,86304,76282,32089,28873,7081,772830,125415,96965,410502,12853,26.8
RJ,RJ_D04,2024-01-01,FY2024,1,82570,64492,21738,18137,6133,487778,85148,67631,278106,8118,26.9
RJ,RJ_D05,2024-01-01,FY2024,1,75977,65770,31379,26419,8590,722075,120549,83409,377106,9067,27.3
RJ,RJ_D01,2024-02-01,FY2024,2,78915,59186,31070,27219,4380,1130740,184952,122404,608605,16518,41.5
RJ,RJ_D02,2024-02-01,FY2024,2,47709,41001,28292,24009,6785,903032,181424,104171,485990,14905,37.6
RJ,RJ_D03,2024-02-01,FY2024,2,76753,66968,30435,26238,8668,1015772,212389,137388,552165,22156,38.7
RJ,RJ_D04,2024-02-01,FY2024,2,74646,56862,32033,28613,5249,1095040,202611,161116,572208,16761,38.3
RJ,RJ_D05,2024-02-01,FY2024,2,72217,57375,35247,31645,5395,1067560,192730,119734,614888,28343,33.7
RJ,RJ_D01,2024-03-01,FY2024,3,76124,65249,42165,38485,11119,1726868,348311,183815,981593,24011,44.9
RJ,RJ_D02,2024-03-01,FY2024,3,61753,49423,41133,37299,10825,1672187,307221,245519,919327,29447,44.8
RJ,RJ_D03,2024-03-01,FY2024,3,54307,47134,35086,30291,4696,1427176,215054,188704,825215,26764,47.1
RJ,RJ_D04,2024-03-01,FY2024,3,57245,48986,37923,33306,11437,1034285,186468,137670,591361,14050,31.1
RJ,RJ_D05,2024-03-01,FY2024,3,80322,66900,41662,35000,11307,1162293,195947,124833,665162,27260,33.2
UP,UP_D01,2019-04-01,FY2020,4,74147,66012,58234,45340,12495,1783018,356191,109147,875796,31762,39.3
UP,UP_D02,2019-04-01,FY2020,4,68061,55248,50619,37234,12123,1769346,362411,126245,875888,29493,47.5
UP,UP_D03,2019-04-01,FY2020,4,92423,70316,43703,31979,11077,1650913,386328,94054,886308,42437,51.6
UP,UP_D04,2019-04-01,FY2020,4,88592,79604,53330,41353,13768,1402819,304421,152382,696060,29397,33.9
UP,UP_D05,2019-04-01,FY2020,4,107529,89606,55128,41203,7865,1877033,364975,162042,977948,46556,45.6
UP,UP_D01,2019-05-01,FY2020,5,90076,74982,63712,45441,12226,1776571,436203,96112,916395,42488,39.1
UP,UP_D02,2019-05-01,FY2020,5,81422,62191,49281,37061,10775,1626369,364013,125297,862501,35245,43.9
UP,UP_D03,2019-05-01,FY2020,5,84816,66786,37456,26802,4647,1224535,277645,76882,669016,12409,45.7
UP,UP_D04,2019-05-01,FY2020,5,97172,81991,58778,41493,11431,1833061,451255,151263,1001546,26413,44.2
UP,UP_D05,2019-05-01,FY2020,5,94838,79909,69564,49998,14149,2342574,549496,163096,1272962,27375,46.9
UP,UP_D01,2019-06-01,FY2020,6,98920,86970,75548,56056,13323,3165127,644895,262112,1678278,76017,56.5
UP,UP_D02,2019-06-01,FY2020,6,68693,58258,50633,35741,11876,1227187,259376,62523,607001,34635,34.3
UP,UP_D03,2019-06-01,FY2020,6,76252,62047,38813,29054,7814,1225484,257329,126344,628669,24350,42.2
UP,UP_D04,2019-06-01,FY2020,6,72666,63075,44095,32721,6566,1841104,382010,177196,949364,26004,56.3
UP,UP_D05,2019-06-01,FY2020,6,98546,78840,70012,54146,17433,1865955,442683,139350,1012137,42467,34.5
UP,UP_D01,2019-07-01,FY2020,7,100246,82694,55620,39671,12170,1529537,336505,148527,804430,21447,38.6
UP,UP_D02,2019-07-01,FY2020,7,88048,71419,46353,32642,6267,1166402,271512,59124,600144,33219,35.7
UP,UP_D03,2019-07-01,FY2020,7,64075,53019,40461,31378,9393,1402582,336043,107679,755080,14249,44.7
UP,UP_D04,2019-07-01,FY2020,7,104803,85571,58121,41956,12524,1324272,320948,132012,666060,34678,31.6
UP,UP_D05,2019-07-01,FY2020,7,97876,82688,50809,36743,7214,1341105,327515,73302,723837,22769,36.5
UP,UP_D01,2019-08-01,FY2020,8,84608,73538,48925,35661,8643,1142819,218044,77433,591467,20824,32.0
UP,UP_D02,2019-08-01,FY2020,8,94648,76449,41803,30746,9166,1219710,270669,118758,619377,25403,39.7
UP,UP_D03,2019-08-01,FY2020,8,75769,61534,38134,29392,5122,1051906,236603,60068,528807,17061,35.8
UP,UP_D04,2019-08-01,FY2020,8,66834,52568,25247,18384,5512,638338,159057,47801,341658,17509,34.7
UP,UP_D05,2019-08-01,FY2020,8,92495,75085,47009,33747,7272,1157307,259843,59402,632707,27697,34.3
UP,UP_D01,2019-09-01,FY2020,9,83310,74143,31539,24552,6198,529200,124831,48016,283851,15362,21.6
UP,UP_D02,2019-09-01,FY2020,9,97382,81966,43093,32514,7531,1041892,211831,96769,565636,25657,32.0
UP,UP_D03,2019-09-01,FY2020,9,93412,80604,34789,26793,5109,582277,120607,47685,303153,15379,21.7
UP,UP_D04,2019-09-01,FY2020,9,78743,64778,20936,15366,4295,310560,64240,19402,152956,6082,20.2
UP,UP_D05,2019-09-01,FY2020,9,67575,58213,30474,22689,7858,592784,130887,64822,298699,17102,26.1
UP,UP_D01,2019-10-01,FY2020,10,60615,49519,13625,10339,2808,250112,53141,18050,123234,4251,24.2
UP,UP_D02,2019-10-01,FY2020,10,105040,84755,35974,27617,6204,645182,126276,36272,318022,13949,23.4
UP,UP_D03,2019-10-01,FY2020,10,79821,66427,24153,17615,5028,436279,83275,27238,232446,7736,24.8
UP,UP_D04,2019-10-01,FY2020,10,91668,73521,24854,17755,3580,409545,88457,39503,221627,8532,23.1
UP,UP_D05,2019-10-01,FY2020,10,96469,76792,26324,19942,4531,456245,91761,39230,247143,12488,22.9
UP,UP_D01,2019-11-01,FY2020,11,94769,81677,27805,20787,3673,405915,88102,43639,209397,8518,19.5
UP,UP_D02,2019-11-01,FY2020,11,85192,72031,26988,19419,4966,454877,99066,30343,240758,12043,23.4
UP,UP_D03,2019-11-01,FY2020,11,61632,53405,20715,15287,5299,351974,83213,33391,175647,5048,23.0
UP,UP_D04,2019-11-01,FY2020,11,81721,64526,20309,15664,4932,335623,81048,32564,173093,4705,21.4
UP,UP_D05,2019-11-01,FY2020,11,84237,72480,23088,17408,2939,393936,94057,36403,215891,10452,22.6
UP,UP_D01,2019-12-01,FY2020,12,103727,92320,38641,29158,4407,627350,140695,42811,319375,18333,21.5
UP,UP_D02,2019-12-01,FY2020,12,103156,90506,30866,21700,3603,429845,82076,21934,234263,10369,19.8
UP,UP_D03,2019-12-01,FY2020,12,73951,56934,20596,14466,4884,303044,64893,22254,149752,6899,20.9
UP,UP_D04,2019-12-01,FY2020,12,95203,81057,23391,17476,4611,454178,96625,32832,239402,10292,26.0
UP,UP_D05,2019-12-01,FY2020,12,81986,66938,23985,18448,4468,494099,108820,52844,266798,8522,26.8
UP,UP_D01,2020-01-01,FY2020,1,101750,77992,42272,31757,5109,913391,226936,49494,477960,22794,28.8
UP,UP_D02,2020-01-01,FY2020,1,99074,80455,29687,20938,5568,547729,135247,29378,290911,5750,26.2
UP,UP_D03,2020-01-01,FY2020,1,67059,54856,23542,17785,5905,510266,126143,52504,267925,13611,28.7
UP,UP_D04,2020-01-01,FY2020,1,90671,69071,34379,24388,6555,720809,139830,46021,392797,16092,29.6
UP,UP_D05,2020-01-01,FY2020,1,70810,60443,27998,20749,7163,607841,129182,59571,330103,7600,29.3
UP,UP_D01,2020-02-01,FY2020,2,68519,53611,32561,24389,6677,999781,236502,57663,510738,18703,41.0
UP,UP_D02,2020-02-01,FY2020,2,78312,66596,44457,32270,8402,1239812,266526,74496,642838,13767,38.4
UP,UP_D03,2020-02-01,FY2020,2,105696,80458,42766,31789,11032,884445,174117,44684,441633,12510,27.8
UP,UP_D04,2020-02-01,FY2020,2,90070,70520,28642,21953,4898,680824,141712,73884,340552,19039,31.0
UP,UP_D05,2020-02-01,FY2020,2,97398,74165,51620,37329,6335,1459502,339189,127025,728815,28562,39.1
UP,UP_D01,2020-03-01,FY2020,3,97586,77633,45974,32285,5967,1545104,334522,168499,793785,37551,47.9
UP,UP_D02,2020-03-01,FY2020,3,72596,58408,32046,23363,6061,1173574,269748,72708,578217,14701,50.2
UP,UP_D03,2020-03-01,FY2020,3,86660,74941,61343,43138,10980,1708510,391869,142788,907598,39571,39.6
UP,UP_D04,2020-03-01,FY2020,3,64332,55966,29346,22199,5177,898672,219453,92916,484448,18155,40.5
UP,UP_D05,2020-03-01,FY2020,3,95365,78860,62540,45867,15780,2248372,527234,150112,1119462,60917,49.0
UP,UP_D01,2020-04-01,FY2021,4,56739,49824,36710,26934,8905,1278874,287231,106819,655129,32883,47.5
UP,UP_D02,2020-04-01,FY2021,4,60466,53865,48460,35294,10443,1651079,347154,180481,811528,24853,46.8
UP,UP_D03,2020-04-01,FY2021,4,71852,59514,46209,35147,9654,1665970,321883,120935,839521,25501,47.4
UP,UP_D04,2020-04-01,FY2021,4,73311,57177,37582,27077,9198,1496889,339189,157878,804052,32630,55.3
UP,UP_D05,2020-04-01,FY2021,4,49972,43269,35580,26684,8060,1211467,281357,128549,620935,29271,45.4
UP,UP_D01,2020-05-01,FY2021,5,69961,59548,52426,36988,10331,1494183,343963,116695,801499,18629,40.4
UP,UP_D02,2020-05-01,FY2021,5,76378,60473,55529,43002,15019,2319741,545658,145981,1183440,44802,53.9
UP,UP_D03,2020-05-01,FY2021,5,82642,73323,46885,36286,10491,1797475,363072,95862,942070,41396,49.5
UP,UP_D04,2020-05-01,FY2021,5,58676,48904,44978,34504,11575,1508103,315318,143217,777980,17721,43.7
UP,UP_D05,2020-05-01,FY2021,5,61744,50184,34268,24944,5207,897676,204872,77054,475052,12429,36.0
UP,UP_D01,2020-06-01,FY2021,6,62292,52508,40996,30398,6690,1658402,348904,128256,880092,34594,54.6
UP,UP_D02,2020-06-01,FY2021,6,64474,52568,45180,32696,5834,1334920,321678,73873,733540,27793,40.8
UP,UP_D03,2020-06-01,FY2021,6,91650,81646,58904,42262,7732,1654699,384896,109833,844699,31398,39.2
UP,UP_D04,2020-06-01,FY2021,6,88600,68967,37283,26347,8719,1277335,263619,77446,648446,15706,48.5
UP,UP_D05,2020-06-01,FY2021,6,89805,77917,56515,43486,8692,2177535,525587,155489,1165956,34625,50.1
UP,UP_D01,2020-07-01,FY2021,7,62428,47823,30531,23170,7832,980495,237072,97411,490640,19331,42.3
UP,UP_D02,2020-07-01,FY2021,7,54678,46603,38305,27299,8101,1171063,263508,85964,598773,12770,42.9
UP,UP_D03,2020-07-01,FY2021,7,58980,44369,30584,21722,7051,883479,204950,65952,462620,25491,40.7
UP,UP_D04,2020-07-01,FY2021,7,53222,41943,31910,22646,3739,846404,165497,72032,426229,23626,37.4
UP,UP_D05,2020-07-01,FY2021,7,83073,71023,49865,38363,7465,1834189,435380,174045,960519,27375,47.8
UP,UP_D01,2020-08-01,FY2021,8,67740,58868,24108,18394,3642,504975,99450,26074,263301,7254,27.5
UP,UP_D02,2020-08-01,FY2021,8,91846,76798,33895,25615,8441,964867,187749,100107,518747,12703,37.7
UP,UP_D03,2020-08-01,FY2021,8,51903,43266,19331,14828,3286,600818,134547,36626,299433,12935,40.5
UP,UP_D04,2020-08-01,FY2021,8,82152,71244,34391,24690,3786,902330,175588,67896,474716,25934,36.5
UP,UP_D05,2020-08-01,FY2021,8,62980,49594,29570,22186,4801,904694,217752,57392,456281,18316,40.8
UP,UP_D01,2020-09-01,FY2021,9,82650,62533,30416,22889,4493,669878,165065,35374,341087,12569,29.3
UP,UP_D02,2020-09-01,FY2021,9,88004,78705,33574,25533,6544,697404,144143,43948,353779,14733,27.3
UP,UP_D03,2020-09-01,FY2021,9,50939,45136,16136,11604,2943,344146,67364,23767,188633,5247,29.7
UP,UP_D04,2020-09-01,FY2021,9,63033,55183,18323,13526,3055,328757,68099,18240,167301,3570,24.3
UP,UP_D05,2020-09-01,FY2021,9,82965,67179,28654,22112,6226,444663,109649,28560,220755,11277,20.1
UP,UP_D01,2020-10-01,FY2021,10,71017,57883,17964,13377,2740,352581,71543,36337,184598,9367,26.4
UP,UP_D02,2020-10-01,FY2021,10,80063,68414,22236,16015,3077,414212,99090,31660,206254,7308,25.9
UP,UP_D03,2020-10-01,FY2021,10,76080,62245,25795,20115,3786,431405,93122,29451,216516,4880,21.4
UP,UP_D04,2020-10-01,FY2021,10,87487,71124,25523,19742,6026,351205,78643,26879,188889,8599,17.8
UP,UP_D05,2020-10-01,FY2021,10,79108,63371,26569,18760,3412,376491,73268,24132,203233,10905,20.1
UP,UP_D01,2020-11-01,FY2021,11,62673,49491,14371,10399,1634,254302,51578,19123,124755,6906,24.5
UP,UP_D02,2020-11-01,FY2021,11,80844,72113,27452,19943,3980,441073,93439,37038,216291,4956,22.1
UP,UP_D03,2020-11-01,FY2021,11,72503,60533,22715,16179,4087,274773,53743,20506,137331,3966,17.0
UP,UP_D04,2020-11-01,FY2021,11,63225,49878,12757,9044,1706,140324,31935,9435,71114,2334,15.5
UP,UP_D05,2020-11-01,FY2021,11,77931,68625,25846,19610,4841,432926,96614,27263,217551,6895,22.1
UP,UP_D01,2020-12-01,FY2021,12,88496,73638,29848,21760,5038,385911,77289,38452,202638,6464,17.7
UP,UP_D02,2020-12-01,FY2021,12,83898,66025,29897,21791,4738,431579,85162,24456,228256,11869,19.8
UP,UP_D03,2020-12-01,FY2021,12,83372,64293,23686,16822,2675,397552,88299,21834,195633,11845,23.6
UP,UP_D04,2020-12-01,FY2021,12,50976,41631,15002,10668,1960,216012,50914,17372,114113,6416,20.2
UP,UP_D05,2020-12-01,FY2021,12,82413,67179,23443,17588,4978,385232,88099,19805,198693,6001,21.9
UP,UP_D01,2021-01-01,FY2021,1,55200,42224,19624,14577,2925,384904,84499,23748,203662,9860,26.4
UP,UP_D02,2021-01-01,FY2021,1,83412,70096,31038,21936,4553,466545,115623,27108,232855,12966,21.3
UP,UP_D03,2021-01-01,FY2021,1,89907,77758,24983,17540,3957,385006,73575,29970,210438,6343,22.0
UP,UP_D04,2021-01-01,FY2021,1,77861,66013,25102,18895,3636,409252,94980,23248,225012,5594,21.7
UP,UP_D05,2021-01-01,FY2021,1,75007,60883,21329,15019,4123,465167,111882,36730,249630,10911,31.0
UP,UP_D01,2021-02-01,FY2021,2,80549,66363,39155,29946,6874,1158959,261369,69484,569606,19997,38.7
UP,UP_D02,2021-02-01,FY2021,2,72986,63933,28018,21417,6909,590288,142315,64628,314983,15167,27.6
UP,UP_D03,2021-02-01,FY2021,2,92058,77404,38111,29243,7980,1020005,209323,97288,504800,29055,34.9
UP,UP_D04,2021-02-01,FY2021,2,63577,48901,26050,18373,5271,741276,178081,42728,368841,19472,40.3
UP,UP_D05,2021-02-01,FY2021,2,89069,72956,40103,29147,9585,1048223,217291,71202,569679,10768,36.0
UP,UP_D01,2021-03-01,FY2021,3,63445,52859,28192,19993,6258,964579,230936,100246,504654,25315,48.2
UP,UP_D02,2021-03-01,FY2021,3,66057,56144,46935,33774,7699,1343967,266483,73733,725451,39695,39.8
UP,UP_D03,2021-03-01,FY2021,3,66938,51083,25730,19851,4819,725128,158504,50105,376589,19717,36.5
UP,UP_D04,2021-03-01,FY2021,3,74928,64003,39123,29717,8419,963991,216279,63049,518864,17851,32.4
UP,UP_D05,2021-03-01,FY2021,3,92069,70329,53515,40379,12255,1464692,321533,143232,738135,21268,36.3
UP,UP_D01,2021-04-01,FY2022,4,94692,78455,51197,37130,7632,1905488,436574,190444,1045214,37125,51.3
UP,UP_D02,2021-04-01,FY2022,4,67991,51483,33875,26244,6682,1046641,223928,89922,553858,13688,39.9
UP,UP_D03,2021-04-01,FY2022,4,118176,98288,58321,45006,7422,2450008,611997,225464,1313760,41027,54.4
UP,UP_D04,2021-04-01,FY2022,4,116221,96400,80435,62263,21482,3283218,683503,354564,1732512,93942,52.7
UP,UP_D05,2021-04-01,FY2022,4,101586,80871,55641,41449,12766,1696861,381426,120031,914516,32808,40.9
UP,UP_D01,2021-05-01,FY2022,5,68544,53115,31107,23048,3947,869290,214247,88979,449531,25831,37.7
UP,UP_D02,2021-05-01,FY2022,5,64325,54167,44357,32721,7505,1499869,322318,140732,747116,20927,45.8
UP,UP_D03,2021-05-01,FY2022,5,74266,58623,45761,32521,10524,1368392,273339,123890,673639,30651,42.1
UP,UP_D04,2021-05-01,FY2022,5,102804,80417,46450,33925,5757,1281420,263018,86788,668642,30200,37.8
UP,UP_D05,2021-05-01,FY2022,5,96992,74902,47358,36491,9548,2032713,431530,176569,1059896,33300,55.7
UP,UP_D01,2021-06-01,FY2022,6,90220,74465,46142,33525,10335,1831192,387457,125287,918730,43160,54.6
UP,UP_D02,2021-06-01,FY2022,6,82126,73762,49429,36218,9803,1883697,410968,141954,1035540,19232,52.0
UP,UP_D03,2021-06-01,FY2022,6,113657,87785,75145,56373,12310,3025107,577113,192401,1585197,51520,53.7
UP,UP_D04,2021-06-01,FY2022,6,97963,73826,43232,30777,5781,1359539,319665,141843,734317,18948,44.2
UP,UP_D05,2021-06-01,FY2022,6,88634,69126,44613,33070,5410,1278289,314615,99664,660521,13155,38.7
UP,UP_D01,2021-07-01,FY2022,7,77953,68594,36990,27164,4152,1079987,206559,107109,582643,27814,39.8
UP,UP_D02,2021-07-01,FY2022,7,79936,69990,47276,34566,9507,1045682,207649,98856,527703,22963,30.3
UP,UP_D03,2021-07-01,FY2022,7,85544,75126,61818,47656,9727,1618441,353574,81634,795542,34093,34.0
UP,UP_D04,2021-07-01,FY2022,7,93005,83628,46218,33375,5764,1625959,384813,161523,884791,33328,48.7
UP,UP_D05,2021-07-01,FY2022,7,89188,71311,49355,36396,8746,1787528,445169,174800,957052,42205,49.1
UP,UP_D01,2021-08-01,FY2022,8,73470,55753,33854,25689,4094,1047517,204756,70344,555543,14034,40.8
UP,UP_D02,2021-08-01,FY2022,8,67369,53873,33928,24912,6990,868271,166128,94912,427611,25489,34.9
UP,UP_D03,2021-08-01,FY2022,8,94627,84641,36770,27219,5005,704062,159858,43980,369816,8622,25.9
UP,UP_D04,2021-08-01,FY2022,8,82616,71648,38053,28576,7986,1124289,235533,102577,615769,27662,39.3
UP,UP_D05,2021-08-01,FY2022,8,91320,77129,47966,35962,5514,1018125,242953,67561,543570,17758,28.3
UP,UP_D01,2021-09-01,FY2022,9,93085,70762,25721,19976,6552,576725,125483,52219,304001,12325,28.9
UP,UP_D02,2021-09-01,FY2022,9,67577,57097,28807,22456,3418,672116,150760,51109,334481,12220,29.9
UP,UP_D03,2021-09-01,FY2022,9,83850,66696,33041,25000,6695,819146,172832,52939,433618,11448,32.8
UP,UP_D04,2021-09-01,FY2022,9,81680,64011,21545,16515,3317,436543,84077,40144,222564,10867,26.4
UP,UP_D05,2021-09-01,FY2022,9,87049,67842,30064,21410,5097,520591,127397,27932,276767,7108,24.3
UP,UP_D01,2021-10-01,FY2022,10,81903,66532,29239,21079,3546,419065,82254,24186,219770,4701,19.9
UP,UP_D02,2021-10-01,FY2022,10,66020,56589,18807,13386,2686,314222,64896,25034,156263,6838,23.5
UP,UP_D03,2021-10-01,FY2022,10,81739,68991,28972,21720,4542,416618,87341,24945,208671,10754,19.2
UP,UP_D04,2021-10-01,FY2022,10,85524,69736,26354,19712,3222,504213,101165,47085,270439,12251,25.6
UP,UP_D05,2021-10-01,FY2022,10,96232,72384,24038,18008,4096,467017,97386,31575,236291,7778,25.9
UP,UP_D01,2021-11-01,FY2022,11,95043,81361,29229,22360,7315,521524,99682,49104,262067,6601,23.3
UP,UP_D02,2021-11-01,FY2022,11,99513,79407,19874,14164,2127,342951,65667,21457,176611,5875,24.2
UP,UP_D03,2021-11-01,FY2022,11,114575,86623,28776,21728,7307,463410,110395,25498,237801,8099,21.3
UP,UP_D04,2021-11-01,FY2022,11,113173,87449,23378,17010,2736,286806,71102,21708,151410,7033,16.9
